Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,2,3,65,8,15,21
ODS,25,22,0,2,0,1,15,21
Piráti,22,17,0,0,2,3,15,21
SPD,22,0,0,0,18,4,15,21
ČSSD,15,0,0,2,9,4,15,21
KSČM,15,0,0,1,12,2,15,21
KDU-ČSL,10,5,0,0,0,5,15,21
TOP09,7,6,0,0,0,1,15,21
STAN,6,6,0,0,0,0,15,21
Celkem,200,56,2,8,106,28,15,21
