Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,54,0,5,6,13,24,250
ODS,25,17,0,3,4,1,24,250
Piráti,22,19,0,1,2,0,24,250
SPD,22,17,0,2,2,1,24,250
ČSSD,15,8,0,1,3,3,24,250
KSČM,15,9,0,2,3,1,24,250
KDU-ČSL,10,8,0,0,1,1,24,250
TOP09,7,5,0,0,0,2,24,250
STAN,6,3,0,0,2,1,24,250
Celkem,200,140,0,14,23,23,24,250
