Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,60,0,1,7,10,28,24
ODS,23,19,0,1,2,1,28,24
Piráti,22,20,0,0,1,1,28,24
SPD,19,10,0,0,3,6,28,24
ČSSD,15,6,0,1,4,4,28,24
KSČM,15,6,0,2,4,3,28,24
KDU-ČSL,10,6,0,0,2,2,28,24
TOP09,7,5,0,2,0,0,28,24
STAN,6,4,0,0,1,1,28,24
Nezařaz,5,4,0,0,0,1,28,24
Celkem,200,140,0,7,24,29,28,24
