Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,72,0,3,3,29,484
ODS,23,20,0,2,1,0,29,484
Piráti,22,21,0,0,0,1,29,484
SPD,19,15,0,0,1,3,29,484
ČSSD,15,0,9,0,5,1,29,484
KSČM,15,0,8,1,6,0,29,484
KDU-ČSL,10,9,0,1,0,0,29,484
TOP09,7,5,0,0,0,2,29,484
STAN,6,6,0,0,0,0,29,484
Nezařaz,5,5,0,0,0,0,29,484
Celkem,200,81,89,4,16,10,29,484
