Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,8,0,25,45,56,111
ODS,23,7,0,0,0,16,56,111
Piráti,22,9,0,0,1,12,56,111
SPD,19,9,0,0,0,10,56,111
ČSSD,14,0,1,1,4,8,56,111
KSČM,15,0,3,0,2,10,56,111
KDU-ČSL,10,1,0,0,0,9,56,111
TOP09,7,2,1,0,0,4,56,111
STAN,6,3,0,0,0,3,56,111
Nezařaz,6,1,0,0,0,5,56,111
Celkem,200,32,13,1,32,122,56,111
