Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,67,0,8,3,29,573
ODS,23,20,0,1,2,0,29,573
Piráti,22,20,0,0,1,1,29,573
SPD,19,15,0,1,1,2,29,573
ČSSD,15,0,9,1,4,1,29,573
KSČM,15,0,6,2,7,0,29,573
KDU-ČSL,10,9,0,0,0,1,29,573
TOP09,7,4,0,1,0,2,29,573
STAN,6,6,0,0,0,0,29,573
Nezařaz,5,5,0,0,0,0,29,573
Celkem,200,79,82,6,23,10,29,573
