Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,76,0,0,0,2,52,52
ODS,23,23,0,0,0,0,52,52
Piráti,22,22,0,0,0,0,52,52
SPD,20,16,0,1,2,1,52,52
ČSSD,14,13,0,0,0,1,52,52
KSČM,15,15,0,0,0,0,52,52
KDU-ČSL,10,9,0,1,0,0,52,52
TOP09,7,7,0,0,0,0,52,52
STAN,6,5,0,0,0,1,52,52
Nezařaz,5,2,0,0,2,1,52,52
Celkem,200,188,0,2,4,6,52,52
