Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,28,331
Andrej Babiš,ANO,N,28,331
Andrea Babišová,ANO,N,28,331
Margita Balaštíková,ANO,N,28,331
Josef Bělica,ANO,N,28,331
Stanislav Berkovec,ANO,N,28,331
Jiří Bláha,ANO,N,28,331
Richard Brabec,ANO,N,28,331
Milan Brázdil,ANO,N,28,331
Andrea Brzobohatá,ANO,N,28,331
Jaroslav Bžoch,ANO,N,28,331
Monika Červíčková,ANO,N,28,331
Klára Dostálová,ANO,M,28,331
Lenka Dražilová,ANO,N,28,331
Jaroslav Faltýnek,ANO,Z,28,331
Kamal Farhan,ANO,N,28,331
Milan Feranec,ANO,N,28,331
Eva Fialová,ANO,N,28,331
Stanislav Fridrich,ANO,N,28,331
Josef Hájek,ANO,N,28,331
Milan Hnilička,ANO,N,28,331
Ivan Jáč,ANO,N,28,331
Miloslav Janulík,ANO,N,28,331
Aleš Juchelka,ANO,N,28,331
Pavel Juříček,ANO,M,28,331
Iva Kalátová,ANO,M,28,331
Adam Kalous,ANO,N,28,331
David Kasal,ANO,N,28,331
Tomáš Kohoutek,ANO,N,28,331
Martin Kolovratník,ANO,N,28,331
Barbora Kořanová,ANO,N,28,331
Josef Kott,ANO,Z,28,331
Robert Králíček,ANO,N,28,331
Roman Kubíček,ANO,N,28,331
Jan Kubík,ANO,N,28,331
Jaroslav Kytýr,ANO,N,28,331
Taťána Malá,ANO,N,28,331
Přemysl Mališ,ANO,N,28,331
Jiří Mašek,ANO,N,28,331
Eva Matyášová,ANO,Z,28,331
Radka Maxová,ANO,M,28,331
Marcela Melková,ANO,N,28,331
Jana Mračková Vildumetzová,ANO,N,28,331
Patrik Nacher,ANO,Z,28,331
Marek Novák,ANO,N,28,331
Monika Oborná,ANO,N,28,331
Ladislav Okleštěk,ANO,N,28,331
Zuzana Ožanová,ANO,M,28,331
Jana Pastuchová,ANO,N,28,331
František Petrtýl,ANO,N,28,331
Pavel Plzák,ANO,N,28,331
Milan Pour,ANO,N,28,331
David Pražák,ANO,N,28,331
Věra Procházková,ANO,N,28,331
Pavel Pustějovský,ANO,M,28,331
