Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,73,0,1,3,1,12,36
ODS,25,24,0,0,1,0,12,36
Piráti,22,19,0,0,3,0,12,36
SPD,22,20,0,0,1,1,12,36
ČSSD,15,10,0,2,0,3,12,36
KSČM,15,12,0,0,1,2,12,36
KDU-ČSL,10,8,0,0,1,1,12,36
TOP09,7,5,0,0,0,2,12,36
STAN,6,3,0,0,2,1,12,36
Celkem,200,174,0,3,12,11,12,36
