Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,3,0,74,1,44,13
ODS,23,0,0,1,22,0,44,13
Piráti,22,19,0,1,0,2,44,13
SPD,20,0,0,0,19,1,44,13
ČSSD,14,2,3,0,8,1,44,13
KSČM,15,0,1,0,13,1,44,13
KDU-ČSL,10,10,0,0,0,0,44,13
TOP09,7,6,0,0,0,1,44,13
STAN,6,3,0,0,1,2,44,13
Nezařaz,5,0,0,0,5,0,44,13
Celkem,200,40,7,2,142,9,44,13
