Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,71,0,1,6,0,48,43
ODS,23,20,0,0,0,3,48,43
Piráti,22,21,0,1,0,0,48,43
SPD,20,18,0,1,0,1,48,43
ČSSD,14,8,0,1,2,3,48,43
KSČM,15,3,0,0,12,0,48,43
KDU-ČSL,10,9,0,0,0,1,48,43
TOP09,7,5,0,0,0,2,48,43
STAN,6,5,0,1,0,0,48,43
Nezařaz,5,5,0,0,0,0,48,43
Celkem,200,165,0,5,20,10,48,43
