Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,27,79
Andrej Babiš,ANO,0,27,79
Andrea Babišová,ANO,A,27,79
Margita Balaštíková,ANO,A,27,79
Josef Bělica,ANO,M,27,79
Stanislav Berkovec,ANO,A,27,79
Jiří Bláha,ANO,M,27,79
Richard Brabec,ANO,A,27,79
Milan Brázdil,ANO,M,27,79
Andrea Brzobohatá,ANO,M,27,79
Jaroslav Bžoch,ANO,A,27,79
Monika Červíčková,ANO,A,27,79
Klára Dostálová,ANO,A,27,79
Lenka Dražilová,ANO,A,27,79
Jaroslav Faltýnek,ANO,A,27,79
Kamal Farhan,ANO,A,27,79
Milan Feranec,ANO,A,27,79
Eva Fialová,ANO,A,27,79
Stanislav Fridrich,ANO,A,27,79
Josef Hájek,ANO,Z,27,79
Milan Hnilička,ANO,A,27,79
Ivan Jáč,ANO,Z,27,79
Miloslav Janulík,ANO,A,27,79
Aleš Juchelka,ANO,A,27,79
Pavel Juříček,ANO,A,27,79
Iva Kalátová,ANO,A,27,79
Adam Kalous,ANO,Z,27,79
David Kasal,ANO,M,27,79
Tomáš Kohoutek,ANO,A,27,79
Martin Kolovratník,ANO,M,27,79
Barbora Kořanová,ANO,A,27,79
Josef Kott,ANO,A,27,79
Robert Králíček,ANO,A,27,79
Roman Kubíček,ANO,A,27,79
Jan Kubík,ANO,M,27,79
Jaroslav Kytýr,ANO,A,27,79
Taťána Malá,ANO,Z,27,79
Přemysl Mališ,ANO,A,27,79
Jiří Mašek,ANO,M,27,79
Eva Matyášová,ANO,M,27,79
Radka Maxová,ANO,A,27,79
Marcela Melková,ANO,Z,27,79
Jana Mračková Vildumetzová,ANO,Z,27,79
Patrik Nacher,ANO,M,27,79
Marek Novák,ANO,A,27,79
Monika Oborná,ANO,A,27,79
Ladislav Okleštěk,ANO,M,27,79
Zuzana Ožanová,ANO,A,27,79
Jana Pastuchová,ANO,Z,27,79
František Petrtýl,ANO,A,27,79
Pavel Plzák,ANO,M,27,79
Milan Pour,ANO,A,27,79
David Pražák,ANO,A,27,79
Věra Procházková,ANO,A,27,79
Pavel Pustějovský,ANO,A,27,79
Karel Rais,ANO,A,27,79
Michal Ratiborský,ANO,A,27,79
Jan Richter,ANO,A,27,79
Miloslava Rutová,ANO,A,27,79
Pavel Růžička,ANO,A,27,79
Jan Řehounek,ANO,M,27,79
Petr Sadovský,ANO,A,27,79
Jan Schiller,ANO,A,27,79
Pavel Staněk,ANO,Z,27,79
Jiří Strýček,ANO,A,27,79
Karla Šlechtová,ANO,A,27,79
Julius Špičák,ANO,A,27,79
David Štolpa,ANO,A,27,79
Karel Tureček,ANO,Z,27,79
Helena Válková,ANO,M,27,79
Petr Venhoda,ANO,M,27,79
Adam Vojtěch,ANO,Z,27,79
Jan Volný,ANO,Z,27,79
Radek Vondráček,ANO,Z,27,79
Ivo Vondrák,ANO,A,27,79
Petr Vrána,ANO,M,27,79
Rostislav Vyzula,ANO,M,27,79
Radek Zlesák,ANO,A,27,79
Ivan Adamec,ODS,M,27,79
Jan Bauer,ODS,M,27,79
Martin Baxa,ODS,A,27,79
Petr Beitl,ODS,A,27,79
Marek Benda,ODS,Z,27,79
Stanislav Blaha,ODS,M,27,79
Pavel Blažek,ODS,M,27,79
Jana Černochová,ODS,M,27,79
Petr Fiala,ODS,A,27,79
Jakub Janda,ODS,A,27,79
Karel Krejza,ODS,M,27,79
Martin Kupka,ODS,A,27,79
Zuzana Majerová Zahradníková,ODS,M,27,79
Jaroslav Martinů,ODS,A,27,79
