Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,52,0,4,16,6,25,273
ODS,25,15,0,0,7,3,25,273
Piráti,22,19,0,0,2,1,25,273
SPD,22,18,0,0,1,3,25,273
ČSSD,15,11,0,0,4,0,25,273
KSČM,15,5,0,3,7,0,25,273
KDU-ČSL,10,5,0,1,3,1,25,273
TOP09,7,3,0,1,1,2,25,273
STAN,6,3,0,1,2,0,25,273
Celkem,200,131,0,10,43,16,25,273
