Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,65,0,10,3,29,596
ODS,23,19,0,0,4,0,29,596
Piráti,22,20,0,0,1,1,29,596
SPD,19,15,0,0,2,2,29,596
ČSSD,15,0,8,0,6,1,29,596
KSČM,15,0,10,1,4,0,29,596
KDU-ČSL,10,8,0,0,1,1,29,596
TOP09,7,4,0,1,0,2,29,596
STAN,6,5,0,0,1,0,29,596
Nezařaz,5,4,0,0,1,0,29,596
Celkem,200,75,83,2,30,10,29,596
