Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,0,55,19
Andrej Babiš,ANO,Z,55,19
Andrea Babišová,ANO,A,55,19
Ondřej Babka,ANO,A,55,19
Margita Balaštíková,ANO,M,55,19
Josef Bělica,ANO,M,55,19
Stanislav Berkovec,ANO,A,55,19
Jiří Bláha,ANO,M,55,19
Richard Brabec,ANO,0,55,19
Milan Brázdil,ANO,A,55,19
Andrea Brzobohatá,ANO,A,55,19
Jaroslav Bžoch,ANO,A,55,19
Monika Červíčková,ANO,Z,55,19
Klára Dostálová,ANO,A,55,19
Lenka Dražilová,ANO,0,55,19
Jaroslav Faltýnek,ANO,0,55,19
Kamal Farhan,ANO,A,55,19
Milan Feranec,ANO,A,55,19
Eva Fialová,ANO,0,55,19
Stanislav Fridrich,ANO,M,55,19
Josef Hájek,ANO,A,55,19
Milan Hnilička,ANO,A,55,19
Ivan Jáč,ANO,M,55,19
Miloslav Janulík,ANO,A,55,19
Aleš Juchelka,ANO,A,55,19
Pavel Juříček,ANO,M,55,19
Iva Kalátová,ANO,A,55,19
Adam Kalous,ANO,A,55,19
David Kasal,ANO,0,55,19
Tomáš Kohoutek,ANO,0,55,19
Martin Kolovratník,ANO,A,55,19
Barbora Kořanová,ANO,M,55,19
Josef Kott,ANO,A,55,19
Robert Králíček,ANO,0,55,19
Roman Kubíček,ANO,A,55,19
Jan Kubík,ANO,A,55,19
Jaroslav Kytýr,ANO,A,55,19
Taťána Malá,ANO,M,55,19
Přemysl Mališ,ANO,0,55,19
Jiří Mašek,ANO,Z,55,19
Eva Matyášová,ANO,M,55,19
Marcela Melková,ANO,0,55,19
Jana Mračková Vildumetzová,ANO,A,55,19
Patrik Nacher,ANO,0,55,19
Marek Novák,ANO,A,55,19
Monika Oborná,ANO,A,55,19
Ladislav Okleštěk,ANO,M,55,19
Zuzana Ožanová,ANO,A,55,19
Jana Pastuchová,ANO,M,55,19
František Petrtýl,ANO,A,55,19
Pavel Plzák,ANO,M,55,19
Milan Pour,ANO,A,55,19
David Pražák,ANO,A,55,19
Věra Procházková,ANO,M,55,19
Pavel Pustějovský,ANO,A,55,19
Karel Rais,ANO,A,55,19
Michal Ratiborský,ANO,A,55,19
Jan Richter,ANO,M,55,19
Miloslava Rutová,ANO,A,55,19
Pavel Růžička,ANO,A,55,19
Jan Řehounek,ANO,A,55,19
Petr Sadovský,ANO,A,55,19
Jan Schiller,ANO,A,55,19
Pavel Staněk,ANO,A,55,19
Jiří Strýček,ANO,A,55,19
Karla Šlechtová,ANO,M,55,19
Julius Špičák,ANO,M,55,19
David Štolpa,ANO,A,55,19
