Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,73,0,5,0,48,26
ODS,23,20,0,3,0,0,48,26
Piráti,22,21,0,0,0,1,48,26
SPD,20,18,0,1,0,1,48,26
ČSSD,14,0,9,1,4,0,48,26
KSČM,15,0,0,4,11,0,48,26
KDU-ČSL,10,10,0,0,0,0,48,26
TOP09,7,6,0,1,0,0,48,26
STAN,6,5,0,0,0,1,48,26
Nezařaz,5,4,0,1,0,0,48,26
Celkem,200,84,82,11,20,3,48,26
