Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,38,0,8,13,19,55,27
ODS,23,1,0,3,9,10,55,27
Piráti,22,0,2,0,19,1,55,27
SPD,20,16,0,1,0,3,55,27
ČSSD,14,5,0,1,1,7,55,27
KSČM,15,12,0,1,1,1,55,27
KDU-ČSL,10,2,0,0,8,0,55,27
TOP09,7,0,4,0,1,2,55,27
STAN,6,0,0,0,4,2,55,27
Nezařaz,5,3,0,1,0,1,55,27
Celkem,200,77,6,15,56,46,55,27
