Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,0,4,69,5,38,116
ODS,23,17,0,2,0,4,38,116
Piráti,22,20,0,0,0,2,38,116
SPD,19,14,0,0,0,5,38,116
ČSSD,15,1,0,0,11,3,38,116
KSČM,15,0,0,2,12,1,38,116
KDU-ČSL,10,8,0,1,0,1,38,116
TOP09,7,6,0,0,0,1,38,116
STAN,6,4,0,0,0,2,38,116
Nezařaz,5,2,0,0,2,1,38,116
Celkem,200,72,0,9,94,25,38,116
