Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,M,56,140
Andrej Babiš,ANO,M,56,140
Andrea Babišová,ANO,M,56,140
Ondřej Babka,ANO,N,56,140
Margita Balaštíková,ANO,M,56,140
Josef Bělica,ANO,N,56,140
Stanislav Berkovec,ANO,N,56,140
Jiří Bláha,ANO,M,56,140
Irena Blažková,ANO,M,56,140
Richard Brabec,ANO,N,56,140
Milan Brázdil,ANO,N,56,140
Andrea Brzobohatá,ANO,N,56,140
Jaroslav Bžoch,ANO,N,56,140
Monika Červíčková,ANO,N,56,140
Klára Dostálová,ANO,M,56,140
Lenka Dražilová,ANO,M,56,140
Jaroslav Faltýnek,ANO,N,56,140
Kamal Farhan,ANO,N,56,140
Milan Feranec,ANO,N,56,140
Eva Fialová,ANO,N,56,140
Stanislav Fridrich,ANO,M,56,140
Josef Hájek,ANO,N,56,140
Milan Hnilička,ANO,M,56,140
Ivan Jáč,ANO,N,56,140
Miloslav Janulík,ANO,M,56,140
Aleš Juchelka,ANO,Z,56,140
Pavel Juříček,ANO,M,56,140
Iva Kalátová,ANO,M,56,140
Adam Kalous,ANO,N,56,140
David Kasal,ANO,M,56,140
Tomáš Kohoutek,ANO,M,56,140
Martin Kolovratník,ANO,N,56,140
Barbora Kořanová,ANO,N,56,140
Josef Kott,ANO,N,56,140
Robert Králíček,ANO,N,56,140
Roman Kubíček,ANO,N,56,140
Jan Kubík,ANO,N,56,140
Jaroslav Kytýr,ANO,M,56,140
Taťána Malá,ANO,N,56,140
Přemysl Mališ,ANO,N,56,140
Jiří Mašek,ANO,M,56,140
Eva Matyášová,ANO,N,56,140
Marcela Melková,ANO,N,56,140
Jana Mračková Vildumetzová,ANO,Z,56,140
Patrik Nacher,ANO,N,56,140
Marek Novák,ANO,N,56,140
Monika Oborná,ANO,N,56,140
Ladislav Okleštěk,ANO,M,56,140
Zuzana Ožanová,ANO,M,56,140
Jana Pastuchová,ANO,M,56,140
František Petrtýl,ANO,M,56,140
Pavel Plzák,ANO,M,56,140
Milan Pour,ANO,N,56,140
David Pražák,ANO,N,56,140
Věra Procházková,ANO,M,56,140
