Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,38,0,0,40,43,107
ODS,23,12,0,0,0,11,43,107
Piráti,22,10,0,0,1,11,43,107
SPD,20,10,0,0,0,10,43,107
ČSSD,14,0,7,1,0,6,43,107
KSČM,15,0,7,0,0,8,43,107
KDU-ČSL,10,5,0,0,0,5,43,107
TOP09,7,2,0,0,1,4,43,107
STAN,6,3,0,0,0,3,43,107
Nezařaz,5,3,0,0,0,2,43,107
Celkem,200,45,52,1,2,100,43,107
