Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,64,0,4,2,8,7,151
ODS,25,17,0,5,1,2,7,151
Piráti,22,20,0,0,0,2,7,151
SPD,22,0,19,1,0,2,7,151
ČSSD,15,8,0,5,0,2,7,151
KSČM,15,6,0,2,5,2,7,151
KDU-ČSL,10,6,0,0,0,4,7,151
TOP09,7,4,0,1,0,2,7,151
STAN,6,3,0,0,1,2,7,151
Celkem,200,128,19,18,9,26,7,151
