Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,65,0,10,3,28,656
ODS,23,21,0,0,2,0,28,656
Piráti,22,21,0,0,0,1,28,656
SPD,19,14,0,0,4,1,28,656
ČSSD,15,0,4,1,8,2,28,656
KSČM,15,0,10,0,5,0,28,656
KDU-ČSL,10,9,0,1,0,0,28,656
TOP09,7,4,0,1,0,2,28,656
STAN,6,5,0,0,1,0,28,656
Nezařaz,5,4,0,0,1,0,28,656
Celkem,200,78,79,3,31,9,28,656
