Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,29,295
Andrej Babiš,ANO,0,29,295
Andrea Babišová,ANO,N,29,295
Margita Balaštíková,ANO,N,29,295
Josef Bělica,ANO,N,29,295
Stanislav Berkovec,ANO,N,29,295
Jiří Bláha,ANO,N,29,295
Richard Brabec,ANO,N,29,295
Milan Brázdil,ANO,N,29,295
Andrea Brzobohatá,ANO,N,29,295
Jaroslav Bžoch,ANO,N,29,295
Monika Červíčková,ANO,N,29,295
Klára Dostálová,ANO,M,29,295
Lenka Dražilová,ANO,N,29,295
Jaroslav Faltýnek,ANO,N,29,295
Kamal Farhan,ANO,N,29,295
Milan Feranec,ANO,N,29,295
Eva Fialová,ANO,N,29,295
Stanislav Fridrich,ANO,N,29,295
Josef Hájek,ANO,N,29,295
Milan Hnilička,ANO,N,29,295
Ivan Jáč,ANO,N,29,295
Miloslav Janulík,ANO,N,29,295
Aleš Juchelka,ANO,N,29,295
Pavel Juříček,ANO,M,29,295
Iva Kalátová,ANO,M,29,295
Adam Kalous,ANO,N,29,295
David Kasal,ANO,N,29,295
Tomáš Kohoutek,ANO,N,29,295
Martin Kolovratník,ANO,N,29,295
Barbora Kořanová,ANO,N,29,295
Josef Kott,ANO,N,29,295
Robert Králíček,ANO,N,29,295
Roman Kubíček,ANO,N,29,295
Jan Kubík,ANO,N,29,295
Jaroslav Kytýr,ANO,N,29,295
Taťána Malá,ANO,N,29,295
Přemysl Mališ,ANO,N,29,295
Jiří Mašek,ANO,N,29,295
Eva Matyášová,ANO,N,29,295
Radka Maxová,ANO,M,29,295
Marcela Melková,ANO,N,29,295
Jana Mračková Vildumetzová,ANO,N,29,295
Patrik Nacher,ANO,Z,29,295
Marek Novák,ANO,N,29,295
Monika Oborná,ANO,N,29,295
Ladislav Okleštěk,ANO,N,29,295
Zuzana Ožanová,ANO,M,29,295
Jana Pastuchová,ANO,N,29,295
František Petrtýl,ANO,N,29,295
Pavel Plzák,ANO,N,29,295
Milan Pour,ANO,N,29,295
David Pražák,ANO,N,29,295
Věra Procházková,ANO,N,29,295
Pavel Pustějovský,ANO,M,29,295
Karel Rais,ANO,N,29,295
Michal Ratiborský,ANO,N,29,295
Jan Richter,ANO,N,29,295
Miloslava Rutová,ANO,N,29,295
Pavel Růžička,ANO,N,29,295
Jan Řehounek,ANO,N,29,295
Petr Sadovský,ANO,N,29,295
Jan Schiller,ANO,N,29,295
Pavel Staněk,ANO,Z,29,295
Jiří Strýček,ANO,N,29,295
Karla Šlechtová,ANO,N,29,295
Julius Špičák,ANO,N,29,295
David Štolpa,ANO,N,29,295
Karel Tureček,ANO,N,29,295
Helena Válková,ANO,N,29,295
Petr Venhoda,ANO,N,29,295
Adam Vojtěch,ANO,N,29,295
Jan Volný,ANO,Z,29,295
Radek Vondráček,ANO,M,29,295
Ivo Vondrák,ANO,N,29,295
Petr Vrána,ANO,N,29,295
Rostislav Vyzula,ANO,M,29,295
Radek Zlesák,ANO,N,29,295
Ivan Adamec,ODS,A,29,295
Jan Bauer,ODS,M,29,295
Martin Baxa,ODS,A,29,295
Petr Beitl,ODS,0,29,295
Marek Benda,ODS,Z,29,295
Stanislav Blaha,ODS,A,29,295
Pavel Blažek,ODS,A,29,295
Jana Černochová,ODS,A,29,295
Petr Fiala,ODS,A,29,295
Jakub Janda,ODS,A,29,295
Karel Krejza,ODS,A,29,295
Martin Kupka,ODS,A,29,295
Jaroslav Martinů,ODS,A,29,295
Ilona Mauritzová,ODS,A,29,295
Vojtěch Munzar,ODS,A,29,295
Miroslava Němcová,ODS,A,29,295
Jan Skopeček,ODS,A,29,295
Zbyněk Stanjura,ODS,Z,29,295
Bohuslav Svoboda,ODS,0,29,295
Jiří Ventruba,ODS,A,29,295
Veronika Vrecionová,ODS,A,29,295
Jan Zahradník,ODS,A,29,295
Pavel Žáček,ODS,A,29,295
Dana Balcarová,Piráti,A,29,295
Lukáš Bartoň,Piráti,A,29,295
Ivan Bartoš,Piráti,A,29,295
Lukáš Černohorský,Piráti,A,29,295
František Elfmark,Piráti,A,29,295
Mikuláš Ferjenčík,Piráti,A,29,295
Radek Holomčík,Piráti,A,29,295
Martin Jiránek,Piráti,A,29,295
Lukáš Kolářík,Piráti,Z,29,295
František Kopřiva,Piráti,A,29,295
Lenka Kozlová,Piráti,A,29,295
Jan Lipavský,Piráti,A,29,295
Tomáš Martínek,Piráti,A,29,295
Jakub Michálek,Piráti,A,29,295
Mikuláš Peksa,Piráti,A,29,295
Vojtěch Pikal,Piráti,A,29,295
Ondřej Polanský,Piráti,A,29,295
Jan Pošvář,Piráti,A,29,295
Ondřej Profant,Piráti,A,29,295
Olga Richterová,Piráti,A,29,295
Petr Třešňák,Piráti,A,29,295
Tomáš Vymazal,Piráti,A,29,295
Jaroslav Dvořák,SPD,M,29,295
Radim Fiala,SPD,M,29,295
Jaroslav Holík,SPD,A,29,295
Jan Hrnčíř,SPD,A,29,295
Tereza Hyťhová,SPD,A,29,295
Monika Jarošová,SPD,A,29,295
Pavel Jelínek,SPD,A,29,295
Jiří Kobza,SPD,A,29,295
Jiří Kohoutek,SPD,A,29,295
Radek Koten,SPD,A,29,295
Jana Levová,SPD,A,29,295
Karla Maříková,SPD,A,29,295
Tomio Okamura,SPD,A,29,295
Zdeněk Podal,SPD,A,29,295
Miloslav Rozner,SPD,A,29,295
Radek Rozvoral,SPD,A,29,295
Lucie Šafránková,SPD,A,29,295
Lubomír Španěl,SPD,A,29,295
Radovan Vích,SPD,A,29,295
Jiří Běhounek,ČSSD,N,29,295
Jan Birke,ČSSD,M,29,295
Petr Dolínek,ČSSD,N,29,295
Jaroslav Foldyna,ČSSD,N,29,295
Alena Gajdůšková,ČSSD,N,29,295
Jan Hamáček,ČSSD,Z,29,295
Tomáš Hanzel,ČSSD,M,29,295
Jan Chvojka,ČSSD,N,29,295
Roman Onderka,ČSSD,M,29,295
Roman Sklenák,ČSSD,N,29,295
Antonín Staněk,ČSSD,N,29,295
Kateřina Valachová,ČSSD,0,29,295
Ondřej Veselý,ČSSD,Z,29,295
Václav Votava,ČSSD,N,29,295
Lubomír Zaorálek,ČSSD,0,29,295
Hana Aulická Jírovcová,KSČM,N,29,295
Alexander Černý,KSČM,N,29,295
Jiří Dolejš,KSČM,Z,29,295
Vojtěch Filip,KSČM,N,29,295
Miroslav Grebeníček,KSČM,N,29,295
Stanislav Grospič,KSČM,M,29,295
Pavel Kováčik,KSČM,N,29,295
Leo Luzar,KSČM,M,29,295
Květa Matušovská,KSČM,N,29,295
Zdeněk Ondráček,KSČM,N,29,295
Daniel Pawlas,KSČM,N,29,295
Marie Pěnčíková,KSČM,Z,29,295
Ivo Pojezný,KSČM,N,29,295
Jiří Valenta,KSČM,N,29,295
Miloslava Vostrá,KSČM,N,29,295
Jan Bartošek,KDU-ČSL,M,29,295
Pavel Bělobrádek,KDU-ČSL,A,29,295
Ondřej Benešík,KDU-ČSL,A,29,295
Jan Čižinský,KDU-ČSL,A,29,295
Pavla Golasowská,KDU-ČSL,A,29,295
Stanislav Juránek,KDU-ČSL,A,29,295
Marian Jurečka,KDU-ČSL,A,29,295
Vít Kaňkovský,KDU-ČSL,A,29,295
Jiří Mihola,KDU-ČSL,A,29,295
Marek Výborný,KDU-ČSL,A,29,295
Dominik Feri,TOP09,A,29,295
Miroslav Kalousek,TOP09,A,29,295
Helena Langšádlová,TOP09,A,29,295
Markéta Pekarová Adamová,TOP09,0,29,295
Karel Schwarzenberg,TOP09,M,29,295
František Vácha,TOP09,A,29,295
Vlastimil Válek,TOP09,A,29,295
Jan Farský,STAN,M,29,295
Petr Gazdík,STAN,A,29,295
Věra Kovářová,STAN,A,29,295
Jana Krutáková,STAN,A,29,295
Petr Pávek,STAN,M,29,295
Vít Rakušan,STAN,A,29,295
Marian Bojko,Nezařaz,M,29,295
Václav Klaus,Nezařaz,Z,29,295
Zuzana Majerová Zahradníková,Nezařaz,A,29,295
Ivana Nevludová,Nezařaz,A,29,295
Lubomír Volný,Nezařaz,A,29,295
