Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,Z,49,5
Andrej Babiš,ANO,M,49,5
Andrea Babišová,ANO,Z,49,5
Ondřej Babka,ANO,Z,49,5
Margita Balaštíková,ANO,Z,49,5
Josef Bělica,ANO,M,49,5
Stanislav Berkovec,ANO,Z,49,5
Jiří Bláha,ANO,M,49,5
Richard Brabec,ANO,M,49,5
Milan Brázdil,ANO,Z,49,5
Andrea Brzobohatá,ANO,0,49,5
Jaroslav Bžoch,ANO,Z,49,5
Monika Červíčková,ANO,Z,49,5
Klára Dostálová,ANO,M,49,5
Lenka Dražilová,ANO,Z,49,5
Jaroslav Faltýnek,ANO,Z,49,5
Kamal Farhan,ANO,M,49,5
Milan Feranec,ANO,Z,49,5
Eva Fialová,ANO,Z,49,5
Stanislav Fridrich,ANO,M,49,5
Josef Hájek,ANO,0,49,5
Milan Hnilička,ANO,Z,49,5
Ivan Jáč,ANO,Z,49,5
Miloslav Janulík,ANO,Z,49,5
Aleš Juchelka,ANO,0,49,5
Pavel Juříček,ANO,M,49,5
Iva Kalátová,ANO,0,49,5
Adam Kalous,ANO,Z,49,5
David Kasal,ANO,Z,49,5
Tomáš Kohoutek,ANO,0,49,5
Martin Kolovratník,ANO,Z,49,5
Barbora Kořanová,ANO,Z,49,5
Josef Kott,ANO,Z,49,5
Robert Králíček,ANO,Z,49,5
Roman Kubíček,ANO,Z,49,5
Jan Kubík,ANO,Z,49,5
Jaroslav Kytýr,ANO,M,49,5
Taťána Malá,ANO,Z,49,5
Přemysl Mališ,ANO,Z,49,5
Jiří Mašek,ANO,0,49,5
Eva Matyášová,ANO,M,49,5
Marcela Melková,ANO,Z,49,5
Jana Mračková Vildumetzová,ANO,M,49,5
Patrik Nacher,ANO,0,49,5
Marek Novák,ANO,Z,49,5
Monika Oborná,ANO,Z,49,5
Ladislav Okleštěk,ANO,M,49,5
Zuzana Ožanová,ANO,M,49,5
Jana Pastuchová,ANO,Z,49,5
František Petrtýl,ANO,Z,49,5
Pavel Plzák,ANO,Z,49,5
Milan Pour,ANO,Z,49,5
David Pražák,ANO,Z,49,5
Věra Procházková,ANO,Z,49,5
Pavel Pustějovský,ANO,M,49,5
Karel Rais,ANO,Z,49,5
Michal Ratiborský,ANO,Z,49,5
Jan Richter,ANO,M,49,5
Miloslava Rutová,ANO,M,49,5
Pavel Růžička,ANO,Z,49,5
Jan Řehounek,ANO,Z,49,5
Petr Sadovský,ANO,Z,49,5
Jan Schiller,ANO,Z,49,5
Pavel Staněk,ANO,Z,49,5
Jiří Strýček,ANO,Z,49,5
Karla Šlechtová,ANO,M,49,5
Julius Špičák,ANO,M,49,5
David Štolpa,ANO,Z,49,5
Karel Tureček,ANO,Z,49,5
Helena Válková,ANO,M,49,5
Petr Venhoda,ANO,M,49,5
Adam Vojtěch,ANO,Z,49,5
Jan Volný,ANO,N,49,5
Radek Vondráček,ANO,M,49,5
Ivo Vondrák,ANO,M,49,5
Petr Vrána,ANO,M,49,5
Rostislav Vyzula,ANO,Z,49,5
Radek Zlesák,ANO,Z,49,5
Ivan Adamec,ODS,A,49,5
Jan Bauer,ODS,A,49,5
Martin Baxa,ODS,A,49,5
Petr Beitl,ODS,A,49,5
Marek Benda,ODS,M,49,5
Petr Bendl,ODS,A,49,5
Stanislav Blaha,ODS,A,49,5
