Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,58,0,1,15,4,28,814
ODS,23,19,0,0,4,0,28,814
Piráti,22,19,0,1,1,1,28,814
SPD,19,18,0,0,0,1,28,814
ČSSD,15,10,0,0,4,1,28,814
KSČM,15,4,1,0,10,0,28,814
KDU-ČSL,10,8,0,1,1,0,28,814
TOP09,7,1,0,1,3,2,28,814
STAN,6,5,0,1,0,0,28,814
Nezařaz,5,3,0,0,2,0,28,814
Celkem,200,145,1,5,40,9,28,814
