Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,28,0,11,39,44,201
ODS,23,12,0,0,0,11,44,201
Piráti,22,0,0,0,11,11,44,201
SPD,20,8,0,0,0,12,44,201
ČSSD,14,2,4,1,1,6,44,201
KSČM,15,0,0,0,7,8,44,201
KDU-ČSL,10,5,0,0,0,5,44,201
TOP09,7,1,2,0,0,4,44,201
STAN,6,1,0,0,2,3,44,201
Nezařaz,5,1,0,0,2,2,44,201
Celkem,200,30,34,1,34,101,44,201
