Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,29,536
Andrej Babiš,ANO,M,29,536
Andrea Babišová,ANO,N,29,536
Margita Balaštíková,ANO,N,29,536
Josef Bělica,ANO,N,29,536
Stanislav Berkovec,ANO,N,29,536
Jiří Bláha,ANO,M,29,536
Richard Brabec,ANO,Z,29,536
Milan Brázdil,ANO,N,29,536
Andrea Brzobohatá,ANO,N,29,536
Jaroslav Bžoch,ANO,Z,29,536
Monika Červíčková,ANO,N,29,536
Klára Dostálová,ANO,N,29,536
Lenka Dražilová,ANO,N,29,536
Jaroslav Faltýnek,ANO,N,29,536
Kamal Farhan,ANO,N,29,536
Milan Feranec,ANO,N,29,536
Eva Fialová,ANO,N,29,536
Stanislav Fridrich,ANO,N,29,536
Josef Hájek,ANO,Z,29,536
Milan Hnilička,ANO,N,29,536
Ivan Jáč,ANO,N,29,536
Miloslav Janulík,ANO,N,29,536
Aleš Juchelka,ANO,N,29,536
Pavel Juříček,ANO,N,29,536
Iva Kalátová,ANO,N,29,536
Adam Kalous,ANO,N,29,536
David Kasal,ANO,N,29,536
Tomáš Kohoutek,ANO,N,29,536
Martin Kolovratník,ANO,Z,29,536
Barbora Kořanová,ANO,N,29,536
Josef Kott,ANO,N,29,536
Robert Králíček,ANO,Z,29,536
Roman Kubíček,ANO,N,29,536
Jan Kubík,ANO,N,29,536
Jaroslav Kytýr,ANO,N,29,536
Taťána Malá,ANO,N,29,536
Přemysl Mališ,ANO,N,29,536
Jiří Mašek,ANO,N,29,536
Eva Matyášová,ANO,N,29,536
Radka Maxová,ANO,N,29,536
Marcela Melková,ANO,N,29,536
Jana Mračková Vildumetzová,ANO,N,29,536
Patrik Nacher,ANO,N,29,536
Marek Novák,ANO,N,29,536
Monika Oborná,ANO,N,29,536
Ladislav Okleštěk,ANO,N,29,536
Zuzana Ožanová,ANO,N,29,536
Jana Pastuchová,ANO,N,29,536
František Petrtýl,ANO,N,29,536
Pavel Plzák,ANO,N,29,536
Milan Pour,ANO,N,29,536
David Pražák,ANO,N,29,536
Věra Procházková,ANO,N,29,536
Pavel Pustějovský,ANO,N,29,536
Karel Rais,ANO,M,29,536
Michal Ratiborský,ANO,N,29,536
Jan Richter,ANO,N,29,536
Miloslava Rutová,ANO,N,29,536
Pavel Růžička,ANO,N,29,536
Jan Řehounek,ANO,N,29,536
Petr Sadovský,ANO,N,29,536
Jan Schiller,ANO,N,29,536
Pavel Staněk,ANO,Z,29,536
Jiří Strýček,ANO,N,29,536
Karla Šlechtová,ANO,N,29,536
Julius Špičák,ANO,N,29,536
David Štolpa,ANO,N,29,536
Karel Tureček,ANO,N,29,536
Helena Válková,ANO,N,29,536
Petr Venhoda,ANO,Z,29,536
Adam Vojtěch,ANO,N,29,536
Jan Volný,ANO,N,29,536
Radek Vondráček,ANO,N,29,536
Ivo Vondrák,ANO,N,29,536
Petr Vrána,ANO,N,29,536
Rostislav Vyzula,ANO,N,29,536
Radek Zlesák,ANO,N,29,536
Ivan Adamec,ODS,A,29,536
Jan Bauer,ODS,A,29,536
Martin Baxa,ODS,A,29,536
Petr Beitl,ODS,A,29,536
Marek Benda,ODS,Z,29,536
Stanislav Blaha,ODS,A,29,536
Pavel Blažek,ODS,A,29,536
Jana Černochová,ODS,A,29,536
Petr Fiala,ODS,A,29,536
Jakub Janda,ODS,A,29,536
Karel Krejza,ODS,A,29,536
Martin Kupka,ODS,A,29,536
Jaroslav Martinů,ODS,A,29,536
Ilona Mauritzová,ODS,A,29,536
Vojtěch Munzar,ODS,A,29,536
Miroslava Němcová,ODS,A,29,536
Jan Skopeček,ODS,A,29,536
Zbyněk Stanjura,ODS,A,29,536
Bohuslav Svoboda,ODS,A,29,536
Jiří Ventruba,ODS,A,29,536
Veronika Vrecionová,ODS,0,29,536
Jan Zahradník,ODS,A,29,536
Pavel Žáček,ODS,A,29,536
Dana Balcarová,Piráti,A,29,536
Lukáš Bartoň,Piráti,A,29,536
Ivan Bartoš,Piráti,A,29,536
Lukáš Černohorský,Piráti,A,29,536
František Elfmark,Piráti,A,29,536
Mikuláš Ferjenčík,Piráti,A,29,536
Radek Holomčík,Piráti,A,29,536
Martin Jiránek,Piráti,A,29,536
Lukáš Kolářík,Piráti,A,29,536
František Kopřiva,Piráti,A,29,536
Lenka Kozlová,Piráti,A,29,536
Jan Lipavský,Piráti,A,29,536
Tomáš Martínek,Piráti,A,29,536
Jakub Michálek,Piráti,A,29,536
Mikuláš Peksa,Piráti,M,29,536
Vojtěch Pikal,Piráti,A,29,536
Ondřej Polanský,Piráti,A,29,536
Jan Pošvář,Piráti,A,29,536
Ondřej Profant,Piráti,A,29,536
Olga Richterová,Piráti,A,29,536
Petr Třešňák,Piráti,A,29,536
Tomáš Vymazal,Piráti,A,29,536
Jaroslav Dvořák,SPD,M,29,536
Radim Fiala,SPD,A,29,536
Jaroslav Holík,SPD,A,29,536
Jan Hrnčíř,SPD,A,29,536
Tereza Hyťhová,SPD,A,29,536
Monika Jarošová,SPD,A,29,536
Pavel Jelínek,SPD,A,29,536
Jiří Kobza,SPD,A,29,536
Jiří Kohoutek,SPD,A,29,536
Radek Koten,SPD,A,29,536
Jana Levová,SPD,M,29,536
Karla Maříková,SPD,A,29,536
Tomio Okamura,SPD,A,29,536
Zdeněk Podal,SPD,A,29,536
Miloslav Rozner,SPD,A,29,536
Radek Rozvoral,SPD,A,29,536
Lucie Šafránková,SPD,A,29,536
Lubomír Španěl,SPD,A,29,536
Radovan Vích,SPD,A,29,536
Jiří Běhounek,ČSSD,N,29,536
