Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,22,271
Andrej Babiš,ANO,M,22,271
Andrea Babišová,ANO,M,22,271
Margita Balaštíková,ANO,0,22,271
Josef Bělica,ANO,N,22,271
Stanislav Berkovec,ANO,N,22,271
Jiří Bláha,ANO,N,22,271
Richard Brabec,ANO,N,22,271
Milan Brázdil,ANO,A,22,271
Andrea Brzobohatá,ANO,N,22,271
Jaroslav Bžoch,ANO,N,22,271
Monika Červíčková,ANO,N,22,271
Klára Dostálová,ANO,N,22,271
Lenka Dražilová,ANO,N,22,271
Jaroslav Faltýnek,ANO,N,22,271
Kamal Farhan,ANO,N,22,271
Milan Feranec,ANO,N,22,271
Eva Fialová,ANO,N,22,271
Stanislav Fridrich,ANO,N,22,271
Josef Hájek,ANO,Z,22,271
Milan Hnilička,ANO,N,22,271
Ivan Jáč,ANO,M,22,271
Miloslav Janulík,ANO,N,22,271
Aleš Juchelka,ANO,N,22,271
Pavel Juříček,ANO,N,22,271
Adam Kalous,ANO,N,22,271
David Kasal,ANO,Z,22,271
Tomáš Kohoutek,ANO,N,22,271
Martin Kolovratník,ANO,N,22,271
Barbora Kořanová,ANO,N,22,271
Josef Kott,ANO,N,22,271
Robert Králíček,ANO,N,22,271
Roman Kubíček,ANO,N,22,271
Jan Kubík,ANO,N,22,271
Jaroslav Kytýr,ANO,N,22,271
Taťána Malá,ANO,N,22,271
Přemysl Mališ,ANO,N,22,271
Jiří Mašek,ANO,M,22,271
Eva Matyášová,ANO,M,22,271
Radka Maxová,ANO,N,22,271
Marcela Melková,ANO,N,22,271
Jana Mračková Vildumetzová,ANO,Z,22,271
Patrik Nacher,ANO,Z,22,271
Marek Novák,ANO,N,22,271
Monika Oborná,ANO,N,22,271
Ladislav Okleštěk,ANO,N,22,271
Zuzana Ožanová,ANO,N,22,271
Jana Pastuchová,ANO,N,22,271
František Petrtýl,ANO,N,22,271
Pavel Plzák,ANO,N,22,271
Milan Pour,ANO,N,22,271
David Pražák,ANO,N,22,271
Věra Procházková,ANO,N,22,271
Pavel Pustějovský,ANO,N,22,271
Karel Rais,ANO,0,22,271
Michal Ratiborský,ANO,N,22,271
Jan Richter,ANO,N,22,271
Miloslava Rutová,ANO,N,22,271
Pavel Růžička,ANO,N,22,271
Jan Řehounek,ANO,N,22,271
Petr Sadovský,ANO,N,22,271
Jan Schiller,ANO,N,22,271
Pavel Staněk,ANO,Z,22,271
Jiří Strýček,ANO,N,22,271
Karla Šlechtová,ANO,N,22,271
Julius Špičák,ANO,N,22,271
David Štolpa,ANO,N,22,271
Dan Ťok,ANO,N,22,271
Karel Tureček,ANO,N,22,271
Helena Válková,ANO,Z,22,271
Petr Venhoda,ANO,N,22,271
Adam Vojtěch,ANO,N,22,271
Jan Volný,ANO,N,22,271
Radek Vondráček,ANO,N,22,271
Ivo Vondrák,ANO,M,22,271
Petr Vrána,ANO,N,22,271
Rostislav Vyzula,ANO,M,22,271
Radek Zlesák,ANO,N,22,271
Ivan Adamec,ODS,N,22,271
Jan Bauer,ODS,N,22,271
Martin Baxa,ODS,N,22,271
Petr Beitl,ODS,A,22,271
Marek Benda,ODS,N,22,271
Stanislav Blaha,ODS,N,22,271
