Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,28,399
Andrej Babiš,ANO,N,28,399
Andrea Babišová,ANO,N,28,399
Margita Balaštíková,ANO,N,28,399
Josef Bělica,ANO,N,28,399
Stanislav Berkovec,ANO,N,28,399
Jiří Bláha,ANO,N,28,399
Richard Brabec,ANO,N,28,399
Milan Brázdil,ANO,N,28,399
Andrea Brzobohatá,ANO,N,28,399
Jaroslav Bžoch,ANO,Z,28,399
Monika Červíčková,ANO,N,28,399
Klára Dostálová,ANO,M,28,399
Lenka Dražilová,ANO,N,28,399
Jaroslav Faltýnek,ANO,N,28,399
Kamal Farhan,ANO,N,28,399
Milan Feranec,ANO,N,28,399
Eva Fialová,ANO,N,28,399
Stanislav Fridrich,ANO,N,28,399
Josef Hájek,ANO,0,28,399
Milan Hnilička,ANO,N,28,399
Ivan Jáč,ANO,N,28,399
Miloslav Janulík,ANO,N,28,399
Aleš Juchelka,ANO,N,28,399
Pavel Juříček,ANO,M,28,399
Iva Kalátová,ANO,M,28,399
Adam Kalous,ANO,N,28,399
David Kasal,ANO,N,28,399
Tomáš Kohoutek,ANO,N,28,399
Martin Kolovratník,ANO,N,28,399
Barbora Kořanová,ANO,N,28,399
Josef Kott,ANO,Z,28,399
Robert Králíček,ANO,N,28,399
Roman Kubíček,ANO,N,28,399
Jan Kubík,ANO,N,28,399
Jaroslav Kytýr,ANO,N,28,399
Taťána Malá,ANO,N,28,399
Přemysl Mališ,ANO,N,28,399
Jiří Mašek,ANO,N,28,399
Eva Matyášová,ANO,N,28,399
Radka Maxová,ANO,M,28,399
Marcela Melková,ANO,N,28,399
Jana Mračková Vildumetzová,ANO,N,28,399
Patrik Nacher,ANO,Z,28,399
Marek Novák,ANO,N,28,399
Monika Oborná,ANO,N,28,399
Ladislav Okleštěk,ANO,N,28,399
Zuzana Ožanová,ANO,M,28,399
Jana Pastuchová,ANO,N,28,399
František Petrtýl,ANO,N,28,399
Pavel Plzák,ANO,N,28,399
Milan Pour,ANO,N,28,399
David Pražák,ANO,N,28,399
Věra Procházková,ANO,N,28,399
Pavel Pustějovský,ANO,M,28,399
Karel Rais,ANO,N,28,399
Michal Ratiborský,ANO,N,28,399
Jan Richter,ANO,Z,28,399
Miloslava Rutová,ANO,N,28,399
Pavel Růžička,ANO,N,28,399
Jan Řehounek,ANO,N,28,399
Petr Sadovský,ANO,N,28,399
Jan Schiller,ANO,N,28,399
Pavel Staněk,ANO,Z,28,399
Jiří Strýček,ANO,N,28,399
Karla Šlechtová,ANO,N,28,399
Julius Špičák,ANO,N,28,399
David Štolpa,ANO,N,28,399
Karel Tureček,ANO,N,28,399
Helena Válková,ANO,N,28,399
Petr Venhoda,ANO,N,28,399
Adam Vojtěch,ANO,N,28,399
Jan Volný,ANO,Z,28,399
Radek Vondráček,ANO,M,28,399
Ivo Vondrák,ANO,N,28,399
Petr Vrána,ANO,N,28,399
Rostislav Vyzula,ANO,M,28,399
Radek Zlesák,ANO,N,28,399
Ivan Adamec,ODS,A,28,399
Jan Bauer,ODS,M,28,399
Martin Baxa,ODS,A,28,399
Petr Beitl,ODS,0,28,399
Marek Benda,ODS,A,28,399
Stanislav Blaha,ODS,Z,28,399
Pavel Blažek,ODS,A,28,399
Jana Černochová,ODS,A,28,399
Petr Fiala,ODS,0,28,399
Jakub Janda,ODS,A,28,399
Karel Krejza,ODS,A,28,399
Martin Kupka,ODS,A,28,399
Jaroslav Martinů,ODS,A,28,399
Ilona Mauritzová,ODS,A,28,399
Vojtěch Munzar,ODS,A,28,399
Miroslava Němcová,ODS,A,28,399
Jan Skopeček,ODS,A,28,399
Zbyněk Stanjura,ODS,0,28,399
Bohuslav Svoboda,ODS,A,28,399
Jiří Ventruba,ODS,A,28,399
Veronika Vrecionová,ODS,A,28,399
Jan Zahradník,ODS,A,28,399
