Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,56,0,4,3,15,28,1005
ODS,23,16,0,1,0,6,28,1005
Piráti,22,21,0,0,0,1,28,1005
SPD,19,13,0,1,0,5,28,1005
ČSSD,15,7,0,1,0,7,28,1005
KSČM,15,10,0,2,0,3,28,1005
KDU-ČSL,10,6,0,0,0,4,28,1005
TOP09,7,4,0,0,0,3,28,1005
STAN,6,2,0,0,0,4,28,1005
Nezařaz,5,4,0,0,0,1,28,1005
Celkem,200,139,0,9,3,49,28,1005
