Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,37,0,1,2,38,56,301
ODS,23,5,0,0,5,13,56,301
Piráti,22,11,0,0,0,11,56,301
SPD,19,5,0,1,3,10,56,301
ČSSD,14,5,0,0,0,9,56,301
KSČM,15,5,0,0,2,8,56,301
KDU-ČSL,10,3,0,0,0,7,56,301
TOP09,7,1,0,0,2,4,56,301
STAN,6,2,0,0,1,3,56,301
Nezařaz,6,0,0,0,2,4,56,301
Celkem,200,74,0,2,17,107,56,301
