Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,57,4,1,16,6,86
ODS,25,1,8,5,2,9,6,86
Piráti,22,17,0,0,0,5,6,86
SPD,22,17,0,0,0,5,6,86
ČSSD,15,0,6,2,2,5,6,86
KSČM,15,0,10,0,1,4,6,86
KDU-ČSL,10,4,0,0,0,6,6,86
TOP09,7,4,0,0,1,2,6,86
STAN,6,5,0,1,0,0,6,86
Celkem,200,48,81,12,7,52,6,86
