Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,59,0,3,13,3,12,49
ODS,25,23,0,1,1,0,12,49
Piráti,22,21,0,1,0,0,12,49
SPD,22,14,0,1,6,1,12,49
ČSSD,15,8,0,2,2,3,12,49
KSČM,15,11,0,0,2,2,12,49
KDU-ČSL,10,9,0,0,0,1,12,49
TOP09,7,2,0,2,2,1,12,49
STAN,6,3,0,0,2,1,12,49
Celkem,200,150,0,10,28,12,12,49
