Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,1,1,37,38,58,23
ODS,23,11,0,0,0,12,58,23
Piráti,22,11,0,1,0,10,58,23
SPD,19,10,0,1,0,8,58,23
ČSSD,14,0,0,0,7,7,58,23
KSČM,15,0,0,0,8,7,58,23
KDU-ČSL,10,5,0,0,0,5,58,23
TOP09,7,3,0,0,0,4,58,23
STAN,6,3,0,1,0,2,58,23
Nezařaz,6,3,0,0,0,3,58,23
Celkem,200,47,1,4,52,96,58,23
