Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,75,0,3,0,22,150
ODS,25,22,0,0,2,1,22,150
Piráti,22,22,0,0,0,0,22,150
SPD,22,18,0,0,0,4,22,150
ČSSD,15,0,5,0,10,0,22,150
KSČM,15,0,0,0,15,0,22,150
KDU-ČSL,10,10,0,0,0,0,22,150
TOP09,7,7,0,0,0,0,22,150
STAN,6,6,0,0,0,0,22,150
Celkem,200,85,80,0,30,5,22,150
