Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,67,0,0,3,8,33,328
ODS,23,18,0,0,0,5,33,328
Piráti,22,21,0,0,0,1,33,328
SPD,19,15,0,0,0,4,33,328
ČSSD,15,5,0,1,0,9,33,328
KSČM,15,12,0,0,1,2,33,328
KDU-ČSL,10,3,0,0,1,6,33,328
TOP09,7,4,0,0,2,1,33,328
STAN,6,6,0,0,0,0,33,328
Nezařaz,5,1,0,0,2,2,33,328
Celkem,200,152,0,1,9,38,33,328
