Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,8,20,24,26,23,81
ODS,25,8,0,11,0,6,23,81
Piráti,22,15,0,4,0,3,23,81
SPD,22,9,0,8,0,5,23,81
ČSSD,15,2,0,6,2,5,23,81
KSČM,15,5,0,8,1,1,23,81
KDU-ČSL,10,5,0,4,0,1,23,81
TOP09,7,2,0,3,0,2,23,81
STAN,6,5,0,0,0,1,23,81
Celkem,200,51,8,64,27,50,23,81
