Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,1,5,49,23,49,10
ODS,23,20,0,0,0,3,49,10
Piráti,22,22,0,0,0,0,49,10
SPD,20,14,0,3,0,3,49,10
ČSSD,14,0,0,6,4,4,49,10
KSČM,15,0,0,6,9,0,49,10
KDU-ČSL,10,8,0,1,0,1,49,10
TOP09,7,6,0,0,0,1,49,10
STAN,6,2,0,0,0,4,49,10
Nezařaz,5,1,0,1,1,2,49,10
Celkem,200,73,1,22,63,41,49,10
