Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,0,0,35,43,57,79
ODS,23,10,0,0,0,13,57,79
Piráti,22,10,0,0,0,12,57,79
SPD,19,0,0,0,8,11,57,79
ČSSD,14,0,0,0,6,8,57,79
KSČM,15,5,0,0,1,9,57,79
KDU-ČSL,10,5,0,0,0,5,57,79
TOP09,7,3,0,1,0,3,57,79
STAN,6,2,0,1,0,3,57,79
Nezařaz,6,0,0,0,0,6,57,79
Celkem,200,35,0,2,50,113,57,79
