Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,38,182
Andrej Babiš,ANO,N,38,182
Andrea Babišová,ANO,N,38,182
Ondřej Babka,ANO,N,38,182
Margita Balaštíková,ANO,N,38,182
Josef Bělica,ANO,N,38,182
Stanislav Berkovec,ANO,N,38,182
Jiří Bláha,ANO,N,38,182
Richard Brabec,ANO,N,38,182
Milan Brázdil,ANO,N,38,182
Andrea Brzobohatá,ANO,N,38,182
Jaroslav Bžoch,ANO,N,38,182
Monika Červíčková,ANO,N,38,182
Klára Dostálová,ANO,N,38,182
Lenka Dražilová,ANO,N,38,182
Jaroslav Faltýnek,ANO,N,38,182
Kamal Farhan,ANO,N,38,182
Milan Feranec,ANO,N,38,182
Eva Fialová,ANO,N,38,182
Stanislav Fridrich,ANO,N,38,182
Josef Hájek,ANO,N,38,182
Milan Hnilička,ANO,N,38,182
Ivan Jáč,ANO,N,38,182
Miloslav Janulík,ANO,N,38,182
Aleš Juchelka,ANO,N,38,182
Pavel Juříček,ANO,N,38,182
Iva Kalátová,ANO,N,38,182
Adam Kalous,ANO,N,38,182
David Kasal,ANO,N,38,182
Tomáš Kohoutek,ANO,N,38,182
Martin Kolovratník,ANO,Z,38,182
Barbora Kořanová,ANO,N,38,182
Josef Kott,ANO,N,38,182
Robert Králíček,ANO,N,38,182
Roman Kubíček,ANO,N,38,182
Jan Kubík,ANO,N,38,182
Jaroslav Kytýr,ANO,N,38,182
Taťána Malá,ANO,N,38,182
Přemysl Mališ,ANO,N,38,182
Jiří Mašek,ANO,N,38,182
Eva Matyášová,ANO,N,38,182
Marcela Melková,ANO,N,38,182
Jana Mračková Vildumetzová,ANO,N,38,182
Patrik Nacher,ANO,N,38,182
Marek Novák,ANO,N,38,182
Monika Oborná,ANO,N,38,182
Ladislav Okleštěk,ANO,N,38,182
Zuzana Ožanová,ANO,N,38,182
Jana Pastuchová,ANO,N,38,182
František Petrtýl,ANO,N,38,182
Pavel Plzák,ANO,N,38,182
Milan Pour,ANO,N,38,182
David Pražák,ANO,N,38,182
Věra Procházková,ANO,N,38,182
Pavel Pustějovský,ANO,N,38,182
Karel Rais,ANO,N,38,182
Michal Ratiborský,ANO,N,38,182
Jan Richter,ANO,N,38,182
Miloslava Rutová,ANO,N,38,182
Pavel Růžička,ANO,N,38,182
Jan Řehounek,ANO,N,38,182
Petr Sadovský,ANO,N,38,182
Jan Schiller,ANO,N,38,182
Pavel Staněk,ANO,N,38,182
Jiří Strýček,ANO,N,38,182
Karla Šlechtová,ANO,N,38,182
Julius Špičák,ANO,N,38,182
David Štolpa,ANO,N,38,182
Karel Tureček,ANO,N,38,182
Helena Válková,ANO,N,38,182
Petr Venhoda,ANO,Z,38,182
Adam Vojtěch,ANO,N,38,182
Jan Volný,ANO,N,38,182
Radek Vondráček,ANO,N,38,182
Ivo Vondrák,ANO,N,38,182
Petr Vrána,ANO,N,38,182
Rostislav Vyzula,ANO,N,38,182
Radek Zlesák,ANO,N,38,182
Ivan Adamec,ODS,A,38,182
Jan Bauer,ODS,A,38,182
Martin Baxa,ODS,A,38,182
Petr Beitl,ODS,A,38,182
Marek Benda,ODS,A,38,182
Petr Bendl,ODS,A,38,182
Stanislav Blaha,ODS,A,38,182
Pavel Blažek,ODS,A,38,182
Jana Černochová,ODS,A,38,182
Petr Fiala,ODS,A,38,182
Jakub Janda,ODS,A,38,182
Karel Krejza,ODS,Z,38,182
Martin Kupka,ODS,A,38,182
Jaroslav Martinů,ODS,A,38,182
Ilona Mauritzová,ODS,A,38,182
Vojtěch Munzar,ODS,A,38,182
Miroslava Němcová,ODS,M,38,182
Jan Skopeček,ODS,A,38,182
Zbyněk Stanjura,ODS,A,38,182
Bohuslav Svoboda,ODS,A,38,182
Jiří Ventruba,ODS,A,38,182
Jan Zahradník,ODS,A,38,182
Pavel Žáček,ODS,Z,38,182
Dana Balcarová,Piráti,A,38,182
Lukáš Bartoň,Piráti,A,38,182
Ivan Bartoš,Piráti,A,38,182
Lukáš Černohorský,Piráti,A,38,182
František Elfmark,Piráti,A,38,182
Mikuláš Ferjenčík,Piráti,A,38,182
Radek Holomčík,Piráti,A,38,182
Martin Jiránek,Piráti,A,38,182
Lukáš Kolářík,Piráti,A,38,182
František Kopřiva,Piráti,A,38,182
Lenka Kozlová,Piráti,A,38,182
Jan Lipavský,Piráti,A,38,182
Tomáš Martínek,Piráti,A,38,182
Jakub Michálek,Piráti,A,38,182
František Navrkal,Piráti,A,38,182
Vojtěch Pikal,Piráti,A,38,182
Ondřej Polanský,Piráti,A,38,182
Jan Pošvář,Piráti,A,38,182
Ondřej Profant,Piráti,A,38,182
Olga Richterová,Piráti,A,38,182
Petr Třešňák,Piráti,A,38,182
Tomáš Vymazal,Piráti,A,38,182
