Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,39,0,0,0,39,41,31
ODS,23,12,0,0,0,11,41,31
Piráti,22,11,0,0,0,11,41,31
SPD,19,10,0,0,0,9,41,31
ČSSD,14,6,0,0,0,8,41,31
KSČM,15,7,0,0,1,7,41,31
KDU-ČSL,10,5,0,0,0,5,41,31
TOP09,7,3,0,0,0,4,41,31
STAN,6,2,0,0,0,4,41,31
Nezařaz,6,1,0,0,1,4,41,31
Celkem,200,96,0,0,2,102,41,31
