Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,Z,42,31
Andrej Babiš,ANO,M,42,31
Andrea Babišová,ANO,M,42,31
Ondřej Babka,ANO,N,42,31
Margita Balaštíková,ANO,M,42,31
Josef Bělica,ANO,M,42,31
Stanislav Berkovec,ANO,N,42,31
Jiří Bláha,ANO,M,42,31
Richard Brabec,ANO,M,42,31
Milan Brázdil,ANO,N,42,31
Andrea Brzobohatá,ANO,M,42,31
Jaroslav Bžoch,ANO,N,42,31
Monika Červíčková,ANO,N,42,31
Klára Dostálová,ANO,N,42,31
Lenka Dražilová,ANO,N,42,31
Jaroslav Faltýnek,ANO,N,42,31
Kamal Farhan,ANO,N,42,31
Milan Feranec,ANO,N,42,31
Eva Fialová,ANO,N,42,31
Stanislav Fridrich,ANO,M,42,31
Josef Hájek,ANO,M,42,31
Milan Hnilička,ANO,N,42,31
Ivan Jáč,ANO,M,42,31
Miloslav Janulík,ANO,N,42,31
Aleš Juchelka,ANO,N,42,31
Pavel Juříček,ANO,N,42,31
Iva Kalátová,ANO,M,42,31
Adam Kalous,ANO,M,42,31
David Kasal,ANO,N,42,31
Tomáš Kohoutek,ANO,N,42,31
Martin Kolovratník,ANO,M,42,31
Barbora Kořanová,ANO,N,42,31
Josef Kott,ANO,M,42,31
Robert Králíček,ANO,N,42,31
Roman Kubíček,ANO,N,42,31
Jan Kubík,ANO,M,42,31
Jaroslav Kytýr,ANO,N,42,31
Taťána Malá,ANO,N,42,31
Přemysl Mališ,ANO,M,42,31
Jiří Mašek,ANO,M,42,31
Eva Matyášová,ANO,M,42,31
Marcela Melková,ANO,N,42,31
Jana Mračková Vildumetzová,ANO,M,42,31
Patrik Nacher,ANO,N,42,31
Marek Novák,ANO,N,42,31
Monika Oborná,ANO,N,42,31
Ladislav Okleštěk,ANO,M,42,31
Zuzana Ožanová,ANO,N,42,31
Jana Pastuchová,ANO,N,42,31
František Petrtýl,ANO,M,42,31
Pavel Plzák,ANO,M,42,31
Milan Pour,ANO,M,42,31
David Pražák,ANO,N,42,31
Věra Procházková,ANO,M,42,31
Pavel Pustějovský,ANO,N,42,31
Karel Rais,ANO,M,42,31
Michal Ratiborský,ANO,M,42,31
Jan Richter,ANO,M,42,31
Miloslava Rutová,ANO,M,42,31
Pavel Růžička,ANO,N,42,31
Jan Řehounek,ANO,N,42,31
Petr Sadovský,ANO,N,42,31
Jan Schiller,ANO,M,42,31
Pavel Staněk,ANO,M,42,31
Jiří Strýček,ANO,N,42,31
Karla Šlechtová,ANO,M,42,31
Julius Špičák,ANO,N,42,31
David Štolpa,ANO,M,42,31
Karel Tureček,ANO,M,42,31
Helena Válková,ANO,M,42,31
Petr Venhoda,ANO,M,42,31
Adam Vojtěch,ANO,M,42,31
Jan Volný,ANO,M,42,31
Radek Vondráček,ANO,N,42,31
Ivo Vondrák,ANO,M,42,31
Petr Vrána,ANO,N,42,31
Rostislav Vyzula,ANO,N,42,31
Radek Zlesák,ANO,M,42,31
Ivan Adamec,ODS,M,42,31
Jan Bauer,ODS,A,42,31
Martin Baxa,ODS,M,42,31
Petr Beitl,ODS,M,42,31
Marek Benda,ODS,A,42,31
Petr Bendl,ODS,A,42,31
Stanislav Blaha,ODS,A,42,31
Pavel Blažek,ODS,A,42,31
Jana Černochová,ODS,A,42,31
Petr Fiala,ODS,A,42,31
Jakub Janda,ODS,M,42,31
Karel Krejza,ODS,A,42,31
Martin Kupka,ODS,A,42,31
Jaroslav Martinů,ODS,M,42,31
Ilona Mauritzová,ODS,A,42,31
Vojtěch Munzar,ODS,M,42,31
Miroslava Němcová,ODS,M,42,31
Jan Skopeček,ODS,A,42,31
Zbyněk Stanjura,ODS,A,42,31
Bohuslav Svoboda,ODS,M,42,31
Jiří Ventruba,ODS,M,42,31
Jan Zahradník,ODS,M,42,31
Pavel Žáček,ODS,M,42,31
Dana Balcarová,Piráti,M,42,31
Lukáš Bartoň,Piráti,A,42,31
Ivan Bartoš,Piráti,M,42,31
Lukáš Černohorský,Piráti,M,42,31
František Elfmark,Piráti,M,42,31
Mikuláš Ferjenčík,Piráti,A,42,31
Radek Holomčík,Piráti,M,42,31
Martin Jiránek,Piráti,A,42,31
Lukáš Kolářík,Piráti,Z,42,31
František Kopřiva,Piráti,M,42,31
Lenka Kozlová,Piráti,M,42,31
Jan Lipavský,Piráti,A,42,31
Tomáš Martínek,Piráti,A,42,31
Jakub Michálek,Piráti,A,42,31
František Navrkal,Piráti,M,42,31
Vojtěch Pikal,Piráti,A,42,31
Ondřej Polanský,Piráti,M,42,31
Jan Pošvář,Piráti,M,42,31
Ondřej Profant,Piráti,A,42,31
Olga Richterová,Piráti,Z,42,31
Petr Třešňák,Piráti,A,42,31
Tomáš Vymazal,Piráti,M,42,31
Jaroslav Dvořák,SPD,M,42,31
Radim Fiala,SPD,A,42,31
Jaroslav Foldyna,SPD,A,42,31
Jaroslav Holík,SPD,M,42,31
Jan Hrnčíř,SPD,A,42,31
Tereza Hyťhová,SPD,A,42,31
Monika Jarošová,SPD,A,42,31
Pavel Jelínek,SPD,M,42,31
Jiří Kobza,SPD,M,42,31
Jiří Kohoutek,SPD,M,42,31
Radek Koten,SPD,M,42,31
Jana Levová,SPD,M,42,31
Karla Maříková,SPD,A,42,31
Tomio Okamura,SPD,A,42,31
Zdeněk Podal,SPD,M,42,31
Miloslav Rozner,SPD,A,42,31
Radek Rozvoral,SPD,A,42,31
Lucie Šafránková,SPD,A,42,31
Lubomír Španěl,SPD,M,42,31
Radovan Vích,SPD,A,42,31
Jiří Běhounek,ČSSD,M,42,31
Jan Birke,ČSSD,M,42,31
Petr Dolínek,ČSSD,N,42,31
Alena Gajdůšková,ČSSD,N,42,31
Jan Hamáček,ČSSD,M,42,31
Tomáš Hanzel,ČSSD,N,42,31
Jan Chvojka,ČSSD,N,42,31
Roman Onderka,ČSSD,N,42,31
Roman Sklenák,ČSSD,M,42,31
Antonín Staněk,ČSSD,M,42,31
Kateřina Valachová,ČSSD,N,42,31
Ondřej Veselý,ČSSD,N,42,31
Václav Votava,ČSSD,M,42,31
Lubomír Zaorálek,ČSSD,M,42,31
Hana Aulická Jírovcová,KSČM,N,42,31
Alexander Černý,KSČM,M,42,31
Jiří Dolejš,KSČM,Z,42,31
Vojtěch Filip,KSČM,Z,42,31
Miroslav Grebeníček,KSČM,M,42,31
Stanislav Grospič,KSČM,M,42,31
Pavel Kováčik,KSČM,Z,42,31
Leo Luzar,KSČM,N,42,31
