Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,75,0,0,0,3,28,442
ODS,23,0,0,0,21,2,28,442
Piráti,22,0,0,0,20,2,28,442
SPD,19,18,0,0,0,1,28,442
ČSSD,15,0,5,5,2,3,28,442
KSČM,15,12,0,1,0,2,28,442
KDU-ČSL,10,0,0,0,8,2,28,442
TOP09,7,0,0,0,5,2,28,442
STAN,6,0,0,0,6,0,28,442
Nezařaz,5,2,0,0,3,0,28,442
Celkem,200,107,5,6,65,17,28,442
