Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,61,0,2,6,9,11,64
ODS,25,16,0,2,4,3,11,64
Piráti,22,19,0,0,0,3,11,64
SPD,22,18,0,2,0,2,11,64
ČSSD,15,11,0,2,0,2,11,64
KSČM,15,9,0,1,2,3,11,64
KDU-ČSL,10,7,0,0,1,2,11,64
TOP09,7,3,0,0,2,2,11,64
STAN,6,4,0,1,0,1,11,64
Celkem,200,148,0,10,15,27,11,64
