Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,72,0,0,1,5,29,960
ODS,23,0,0,0,20,3,29,960
Piráti,22,19,0,0,2,1,29,960
SPD,19,0,0,0,18,1,29,960
ČSSD,15,12,0,0,1,2,29,960
KSČM,15,14,0,0,0,1,29,960
KDU-ČSL,10,5,0,1,4,0,29,960
TOP09,7,5,0,0,1,1,29,960
STAN,6,4,0,0,1,1,29,960
Nezařaz,5,0,0,0,4,1,29,960
Celkem,200,131,0,1,52,16,29,960
