Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,64,0,8,6,28,249
ODS,23,22,0,0,0,1,28,249
Piráti,22,21,0,0,0,1,28,249
SPD,19,14,0,0,1,4,28,249
ČSSD,15,0,9,0,5,1,28,249
KSČM,15,0,7,0,7,1,28,249
KDU-ČSL,10,8,0,0,2,0,28,249
TOP09,7,5,0,1,1,0,28,249
STAN,6,5,0,0,0,1,28,249
Nezařaz,5,3,0,0,1,1,28,249
Celkem,200,78,80,1,25,16,28,249
