Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,32,225
Andrej Babiš,ANO,M,32,225
Andrea Babišová,ANO,A,32,225
Ondřej Babka,ANO,A,32,225
Margita Balaštíková,ANO,A,32,225
Josef Bělica,ANO,A,32,225
Stanislav Berkovec,ANO,A,32,225
Jiří Bláha,ANO,M,32,225
Richard Brabec,ANO,M,32,225
Milan Brázdil,ANO,A,32,225
Andrea Brzobohatá,ANO,A,32,225
Jaroslav Bžoch,ANO,A,32,225
Monika Červíčková,ANO,A,32,225
Klára Dostálová,ANO,A,32,225
Lenka Dražilová,ANO,A,32,225
Jaroslav Faltýnek,ANO,A,32,225
Kamal Farhan,ANO,A,32,225
Milan Feranec,ANO,A,32,225
Eva Fialová,ANO,A,32,225
Stanislav Fridrich,ANO,A,32,225
Josef Hájek,ANO,A,32,225
Milan Hnilička,ANO,A,32,225
Ivan Jáč,ANO,A,32,225
Miloslav Janulík,ANO,A,32,225
Aleš Juchelka,ANO,A,32,225
Pavel Juříček,ANO,A,32,225
Iva Kalátová,ANO,A,32,225
Adam Kalous,ANO,A,32,225
David Kasal,ANO,A,32,225
Tomáš Kohoutek,ANO,A,32,225
Martin Kolovratník,ANO,A,32,225
Barbora Kořanová,ANO,M,32,225
Josef Kott,ANO,A,32,225
Robert Králíček,ANO,A,32,225
Roman Kubíček,ANO,A,32,225
Jan Kubík,ANO,A,32,225
Jaroslav Kytýr,ANO,A,32,225
Taťána Malá,ANO,A,32,225
Přemysl Mališ,ANO,A,32,225
Jiří Mašek,ANO,A,32,225
Eva Matyášová,ANO,A,32,225
Marcela Melková,ANO,A,32,225
Jana Mračková Vildumetzová,ANO,A,32,225
Patrik Nacher,ANO,A,32,225
Marek Novák,ANO,A,32,225
Monika Oborná,ANO,A,32,225
Ladislav Okleštěk,ANO,M,32,225
Zuzana Ožanová,ANO,A,32,225
Jana Pastuchová,ANO,A,32,225
František Petrtýl,ANO,A,32,225
Pavel Plzák,ANO,A,32,225
Milan Pour,ANO,A,32,225
David Pražák,ANO,A,32,225
Věra Procházková,ANO,M,32,225
Pavel Pustějovský,ANO,A,32,225
Karel Rais,ANO,A,32,225
Michal Ratiborský,ANO,A,32,225
Jan Richter,ANO,A,32,225
Miloslava Rutová,ANO,A,32,225
Pavel Růžička,ANO,A,32,225
Jan Řehounek,ANO,A,32,225
Petr Sadovský,ANO,A,32,225
Jan Schiller,ANO,A,32,225
Pavel Staněk,ANO,A,32,225
Jiří Strýček,ANO,A,32,225
Karla Šlechtová,ANO,A,32,225
Julius Špičák,ANO,A,32,225
David Štolpa,ANO,A,32,225
Karel Tureček,ANO,A,32,225
Helena Válková,ANO,A,32,225
Petr Venhoda,ANO,M,32,225
Adam Vojtěch,ANO,A,32,225
Jan Volný,ANO,M,32,225
Radek Vondráček,ANO,A,32,225
Ivo Vondrák,ANO,M,32,225
Petr Vrána,ANO,A,32,225
Rostislav Vyzula,ANO,M,32,225
Radek Zlesák,ANO,A,32,225
Ivan Adamec,ODS,0,32,225
Jan Bauer,ODS,A,32,225
Martin Baxa,ODS,A,32,225
Petr Beitl,ODS,M,32,225
Marek Benda,ODS,0,32,225
Petr Bendl,ODS,A,32,225
Stanislav Blaha,ODS,M,32,225
Pavel Blažek,ODS,A,32,225
Jana Černochová,ODS,0,32,225
Petr Fiala,ODS,A,32,225
Jakub Janda,ODS,A,32,225
Karel Krejza,ODS,A,32,225
Martin Kupka,ODS,A,32,225
Jaroslav Martinů,ODS,A,32,225
Ilona Mauritzová,ODS,A,32,225
Vojtěch Munzar,ODS,0,32,225
Miroslava Němcová,ODS,A,32,225
Jan Skopeček,ODS,A,32,225
Zbyněk Stanjura,ODS,A,32,225
Bohuslav Svoboda,ODS,A,32,225
Jiří Ventruba,ODS,M,32,225
Jan Zahradník,ODS,A,32,225
Pavel Žáček,ODS,A,32,225
Dana Balcarová,Piráti,A,32,225
