Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,70,0,2,6,29,235
ODS,23,22,0,0,0,1,29,235
Piráti,22,20,0,0,1,1,29,235
SPD,19,14,0,0,1,4,29,235
ČSSD,15,0,8,0,6,1,29,235
KSČM,15,0,6,0,8,1,29,235
KDU-ČSL,10,10,0,0,0,0,29,235
TOP09,7,6,0,1,0,0,29,235
STAN,6,5,0,0,0,1,29,235
Nezařaz,5,4,0,0,0,1,29,235
Celkem,200,81,84,1,18,16,29,235
