Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,38,388
Andrej Babiš,ANO,M,38,388
Andrea Babišová,ANO,A,38,388
Ondřej Babka,ANO,A,38,388
Margita Balaštíková,ANO,A,38,388
Josef Bělica,ANO,A,38,388
Stanislav Berkovec,ANO,A,38,388
Jiří Bláha,ANO,A,38,388
Richard Brabec,ANO,A,38,388
Milan Brázdil,ANO,A,38,388
Andrea Brzobohatá,ANO,A,38,388
Jaroslav Bžoch,ANO,A,38,388
Monika Červíčková,ANO,A,38,388
Klára Dostálová,ANO,A,38,388
Lenka Dražilová,ANO,Z,38,388
Jaroslav Faltýnek,ANO,A,38,388
Kamal Farhan,ANO,A,38,388
Milan Feranec,ANO,A,38,388
Eva Fialová,ANO,A,38,388
Stanislav Fridrich,ANO,A,38,388
Josef Hájek,ANO,A,38,388
Milan Hnilička,ANO,A,38,388
Ivan Jáč,ANO,A,38,388
Miloslav Janulík,ANO,A,38,388
Aleš Juchelka,ANO,A,38,388
Pavel Juříček,ANO,A,38,388
Iva Kalátová,ANO,A,38,388
Adam Kalous,ANO,Z,38,388
David Kasal,ANO,A,38,388
Tomáš Kohoutek,ANO,A,38,388
Martin Kolovratník,ANO,A,38,388
Barbora Kořanová,ANO,A,38,388
Josef Kott,ANO,A,38,388
Robert Králíček,ANO,A,38,388
Roman Kubíček,ANO,A,38,388
Jan Kubík,ANO,Z,38,388
Jaroslav Kytýr,ANO,A,38,388
Taťána Malá,ANO,A,38,388
Přemysl Mališ,ANO,A,38,388
Jiří Mašek,ANO,A,38,388
Eva Matyášová,ANO,Z,38,388
Marcela Melková,ANO,A,38,388
Jana Mračková Vildumetzová,ANO,A,38,388
Patrik Nacher,ANO,A,38,388
Marek Novák,ANO,A,38,388
Monika Oborná,ANO,A,38,388
Ladislav Okleštěk,ANO,A,38,388
Zuzana Ožanová,ANO,A,38,388
Jana Pastuchová,ANO,A,38,388
František Petrtýl,ANO,A,38,388
Pavel Plzák,ANO,A,38,388
Milan Pour,ANO,A,38,388
David Pražák,ANO,A,38,388
Věra Procházková,ANO,A,38,388
Pavel Pustějovský,ANO,A,38,388
Karel Rais,ANO,A,38,388
Michal Ratiborský,ANO,A,38,388
Jan Richter,ANO,Z,38,388
Miloslava Rutová,ANO,A,38,388
Pavel Růžička,ANO,0,38,388
Jan Řehounek,ANO,A,38,388
Petr Sadovský,ANO,A,38,388
Jan Schiller,ANO,Z,38,388
Pavel Staněk,ANO,A,38,388
Jiří Strýček,ANO,A,38,388
Karla Šlechtová,ANO,A,38,388
Julius Špičák,ANO,A,38,388
David Štolpa,ANO,A,38,388
Karel Tureček,ANO,A,38,388
Helena Válková,ANO,A,38,388
Petr Venhoda,ANO,A,38,388
Adam Vojtěch,ANO,A,38,388
Jan Volný,ANO,A,38,388
Radek Vondráček,ANO,A,38,388
Ivo Vondrák,ANO,A,38,388
Petr Vrána,ANO,A,38,388
Rostislav Vyzula,ANO,A,38,388
Radek Zlesák,ANO,A,38,388
Ivan Adamec,ODS,A,38,388
Jan Bauer,ODS,A,38,388
Martin Baxa,ODS,Z,38,388
Petr Beitl,ODS,A,38,388
Marek Benda,ODS,Z,38,388
Petr Bendl,ODS,0,38,388
Stanislav Blaha,ODS,A,38,388
Pavel Blažek,ODS,Z,38,388
Jana Černochová,ODS,A,38,388
Petr Fiala,ODS,Z,38,388
Jakub Janda,ODS,A,38,388
Karel Krejza,ODS,Z,38,388
Martin Kupka,ODS,A,38,388
Jaroslav Martinů,ODS,A,38,388
Ilona Mauritzová,ODS,A,38,388
Vojtěch Munzar,ODS,A,38,388
Miroslava Němcová,ODS,Z,38,388
Jan Skopeček,ODS,A,38,388
Zbyněk Stanjura,ODS,A,38,388
Bohuslav Svoboda,ODS,M,38,388
Jiří Ventruba,ODS,A,38,388
Jan Zahradník,ODS,A,38,388
Pavel Žáček,ODS,Z,38,388
Dana Balcarová,Piráti,A,38,388
Lukáš Bartoň,Piráti,A,38,388
Ivan Bartoš,Piráti,A,38,388
Lukáš Černohorský,Piráti,A,38,388
František Elfmark,Piráti,A,38,388
Mikuláš Ferjenčík,Piráti,A,38,388
Radek Holomčík,Piráti,A,38,388
Martin Jiránek,Piráti,A,38,388
Lukáš Kolářík,Piráti,A,38,388
František Kopřiva,Piráti,A,38,388
Lenka Kozlová,Piráti,A,38,388
Jan Lipavský,Piráti,A,38,388
Tomáš Martínek,Piráti,A,38,388
Jakub Michálek,Piráti,A,38,388
František Navrkal,Piráti,A,38,388
Vojtěch Pikal,Piráti,A,38,388
Ondřej Polanský,Piráti,A,38,388
Jan Pošvář,Piráti,A,38,388
Ondřej Profant,Piráti,A,38,388
Olga Richterová,Piráti,A,38,388
Petr Třešňák,Piráti,A,38,388
Tomáš Vymazal,Piráti,A,38,388
Jaroslav Dvořák,SPD,A,38,388
Radim Fiala,SPD,A,38,388
Jaroslav Holík,SPD,A,38,388
Jan Hrnčíř,SPD,A,38,388
Tereza Hyťhová,SPD,A,38,388
Monika Jarošová,SPD,A,38,388
Pavel Jelínek,SPD,A,38,388
Jiří Kobza,SPD,A,38,388
Jiří Kohoutek,SPD,A,38,388
Radek Koten,SPD,A,38,388
Jana Levová,SPD,M,38,388
Karla Maříková,SPD,A,38,388
Tomio Okamura,SPD,A,38,388
Zdeněk Podal,SPD,Z,38,388
Miloslav Rozner,SPD,A,38,388
