Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,68,3,0,7,11,24
ODS,25,1,1,0,22,1,11,24
Piráti,22,22,0,0,0,0,11,24
SPD,22,0,17,0,0,5,11,24
ČSSD,15,0,12,0,2,1,11,24
KSČM,15,11,0,0,0,4,11,24
KDU-ČSL,10,7,1,0,0,2,11,24
TOP09,7,2,0,0,5,0,11,24
STAN,6,6,0,0,0,0,11,24
Celkem,200,49,99,3,29,20,11,24
