Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,69,0,1,0,8,18,205
ODS,25,16,0,3,0,6,18,205
Piráti,22,19,0,1,0,2,18,205
SPD,22,17,0,1,1,3,18,205
ČSSD,15,5,2,2,2,4,18,205
KSČM,15,11,0,0,3,1,18,205
KDU-ČSL,10,7,0,1,0,2,18,205
TOP09,7,5,0,0,0,2,18,205
STAN,6,6,0,0,0,0,18,205
Celkem,200,155,2,9,6,28,18,205
