Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,2,1,0,66,9,23,91
ODS,25,18,0,0,2,5,23,91
Piráti,22,21,0,0,0,1,23,91
SPD,22,18,0,2,0,2,23,91
ČSSD,15,13,0,0,0,2,23,91
KSČM,15,10,0,0,1,4,23,91
KDU-ČSL,10,7,0,0,0,3,23,91
TOP09,7,4,0,0,1,2,23,91
STAN,6,4,0,0,0,2,23,91
Celkem,200,97,1,2,70,30,23,91
