Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,12,4,0,58,4,25,11
ODS,25,1,0,1,20,3,25,11
Piráti,22,21,0,0,0,1,25,11
SPD,22,20,0,0,0,2,25,11
ČSSD,15,7,2,0,6,0,25,11
KSČM,15,9,0,0,5,1,25,11
KDU-ČSL,10,10,0,0,0,0,25,11
TOP09,7,5,0,0,1,1,25,11
STAN,6,5,0,0,1,0,25,11
Celkem,200,90,6,1,91,12,25,11
