Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,64,2,4,7,22,270
ODS,25,21,0,0,0,4,22,270
Piráti,22,21,0,1,0,0,22,270
SPD,22,19,0,0,0,3,22,270
ČSSD,15,0,12,0,1,2,22,270
KSČM,15,3,0,0,12,0,22,270
KDU-ČSL,10,7,0,0,0,3,22,270
TOP09,7,4,0,0,0,3,22,270
STAN,6,6,0,0,0,0,22,270
Celkem,200,82,76,3,17,22,22,270
