Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,57,3,14,4,29,804
ODS,23,18,0,1,4,0,29,804
Piráti,22,20,0,0,1,1,29,804
SPD,19,18,0,0,0,1,29,804
ČSSD,15,0,5,3,5,2,29,804
KSČM,15,0,10,0,5,0,29,804
KDU-ČSL,10,8,0,2,0,0,29,804
TOP09,7,6,0,0,0,1,29,804
STAN,6,5,0,1,0,0,29,804
Nezařaz,5,5,0,0,0,0,29,804
Celkem,200,80,72,10,29,9,29,804
