Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,69,0,3,6,28,115
ODS,23,20,0,1,0,2,28,115
Piráti,22,21,0,0,0,1,28,115
SPD,19,14,0,0,1,4,28,115
ČSSD,15,0,10,0,5,0,28,115
KSČM,15,0,11,0,3,1,28,115
KDU-ČSL,10,9,0,0,0,1,28,115
TOP09,7,6,0,0,1,0,28,115
STAN,6,5,0,0,0,1,28,115
Nezařaz,5,3,0,0,1,1,28,115
Celkem,200,78,90,1,14,17,28,115
