Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,37,31
Andrej Babiš,ANO,M,37,31
Andrea Babišová,ANO,A,37,31
Ondřej Babka,ANO,A,37,31
Margita Balaštíková,ANO,A,37,31
Josef Bělica,ANO,A,37,31
Stanislav Berkovec,ANO,A,37,31
Jiří Bláha,ANO,M,37,31
Richard Brabec,ANO,A,37,31
Milan Brázdil,ANO,A,37,31
Andrea Brzobohatá,ANO,A,37,31
Jaroslav Bžoch,ANO,A,37,31
Monika Červíčková,ANO,A,37,31
Klára Dostálová,ANO,A,37,31
Lenka Dražilová,ANO,A,37,31
Jaroslav Faltýnek,ANO,A,37,31
Kamal Farhan,ANO,A,37,31
Milan Feranec,ANO,A,37,31
Eva Fialová,ANO,A,37,31
Stanislav Fridrich,ANO,A,37,31
Josef Hájek,ANO,A,37,31
Milan Hnilička,ANO,A,37,31
Ivan Jáč,ANO,A,37,31
Miloslav Janulík,ANO,A,37,31
Aleš Juchelka,ANO,A,37,31
Pavel Juříček,ANO,M,37,31
Iva Kalátová,ANO,A,37,31
Adam Kalous,ANO,A,37,31
David Kasal,ANO,A,37,31
Tomáš Kohoutek,ANO,A,37,31
Martin Kolovratník,ANO,Z,37,31
Barbora Kořanová,ANO,A,37,31
Josef Kott,ANO,Z,37,31
Robert Králíček,ANO,A,37,31
Roman Kubíček,ANO,A,37,31
Jan Kubík,ANO,M,37,31
Jaroslav Kytýr,ANO,A,37,31
Taťána Malá,ANO,A,37,31
Přemysl Mališ,ANO,A,37,31
Jiří Mašek,ANO,A,37,31
Eva Matyášová,ANO,A,37,31
Marcela Melková,ANO,A,37,31
Jana Mračková Vildumetzová,ANO,A,37,31
Patrik Nacher,ANO,A,37,31
Marek Novák,ANO,A,37,31
Monika Oborná,ANO,A,37,31
Ladislav Okleštěk,ANO,A,37,31
Zuzana Ožanová,ANO,A,37,31
Jana Pastuchová,ANO,A,37,31
František Petrtýl,ANO,A,37,31
Pavel Plzák,ANO,A,37,31
Milan Pour,ANO,A,37,31
David Pražák,ANO,A,37,31
Věra Procházková,ANO,A,37,31
Pavel Pustějovský,ANO,A,37,31
Karel Rais,ANO,A,37,31
Michal Ratiborský,ANO,A,37,31
Jan Richter,ANO,A,37,31
Miloslava Rutová,ANO,A,37,31
Pavel Růžička,ANO,M,37,31
Jan Řehounek,ANO,A,37,31
Petr Sadovský,ANO,A,37,31
Jan Schiller,ANO,A,37,31
Pavel Staněk,ANO,M,37,31
Jiří Strýček,ANO,A,37,31
Karla Šlechtová,ANO,M,37,31
Julius Špičák,ANO,A,37,31
David Štolpa,ANO,A,37,31
Karel Tureček,ANO,A,37,31
Helena Válková,ANO,A,37,31
Petr Venhoda,ANO,A,37,31
Adam Vojtěch,ANO,A,37,31
Jan Volný,ANO,M,37,31
