Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,6,48
Andrej Babiš,ANO,M,6,48
Andrea Babišová,ANO,A,6,48
Margita Balaštíková,ANO,A,6,48
Josef Bělica,ANO,A,6,48
Stanislav Berkovec,ANO,A,6,48
Jiří Bláha,ANO,A,6,48
Richard Brabec,ANO,A,6,48
Milan Brázdil,ANO,A,6,48
Andrea Brzobohatá,ANO,A,6,48
Jaroslav Bžoch,ANO,A,6,48
Klára Dostálová,ANO,A,6,48
Lenka Dražilová,ANO,M,6,48
Jaroslav Faltýnek,ANO,A,6,48
Kamal Farhan,ANO,A,6,48
Milan Feranec,ANO,A,6,48
Eva Fialová,ANO,A,6,48
Stanislav Fridrich,ANO,A,6,48
Josef Hájek,ANO,A,6,48
Milan Hnilička,ANO,A,6,48
Ivan Jáč,ANO,A,6,48
Miloslav Janulík,ANO,A,6,48
Aleš Juchelka,ANO,A,6,48
Pavel Juříček,ANO,A,6,48
Adam Kalous,ANO,M,6,48
David Kasal,ANO,0,6,48
Tomáš Kohoutek,ANO,0,6,48
Martin Kolovratník,ANO,A,6,48
Barbora Kořanová,ANO,A,6,48
Josef Kott,ANO,A,6,48
Robert Králíček,ANO,A,6,48
Roman Kubíček,ANO,A,6,48
Jan Kubík,ANO,A,6,48
Jaroslav Kytýr,ANO,M,6,48
Taťána Malá,ANO,A,6,48
Přemysl Mališ,ANO,A,6,48
Jiří Mašek,ANO,A,6,48
Eva Matyášová,ANO,A,6,48
Radka Maxová,ANO,M,6,48
Marcela Melková,ANO,A,6,48
Jana Mračková Vildumetzová,ANO,A,6,48
Patrik Nacher,ANO,A,6,48
Marek Novák,ANO,A,6,48
Monika Oborná,ANO,A,6,48
Ladislav Okleštěk,ANO,A,6,48
Zuzana Ožanová,ANO,A,6,48
Jana Pastuchová,ANO,A,6,48
Robert Pelikán,ANO,M,6,48
František Petrtýl,ANO,A,6,48
Pavel Plzák,ANO,A,6,48
Milan Pour,ANO,A,6,48
David Pražák,ANO,0,6,48
Věra Procházková,ANO,A,6,48
Pavel Pustějovský,ANO,A,6,48
Karel Rais,ANO,A,6,48
Michal Ratiborský,ANO,A,6,48
Jan Richter,ANO,A,6,48
Miloslava Rutová,ANO,A,6,48
Pavel Růžička,ANO,M,6,48
Jan Řehounek,ANO,A,6,48
Petr Sadovský,ANO,A,6,48
Jan Schiller,ANO,A,6,48
Pavel Staněk,ANO,M,6,48
Martin Stropnický,ANO,M,6,48
Jiří Strýček,ANO,A,6,48
Karla Šlechtová,ANO,A,6,48
