Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,55,0,13,0,10,7,47
ODS,25,17,0,6,0,2,7,47
Piráti,22,15,0,0,0,7,7,47
SPD,22,18,0,1,0,3,7,47
ČSSD,15,5,0,2,0,8,7,47
KSČM,15,0,0,1,10,4,7,47
KDU-ČSL,10,6,0,3,0,1,7,47
TOP09,7,2,0,2,0,3,7,47
STAN,6,3,0,1,0,2,7,47
Celkem,200,121,0,29,10,40,7,47
