Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,75,0,0,0,3,6,11
ODS,25,22,0,1,0,2,6,11
Piráti,22,20,0,1,0,1,6,11
SPD,22,20,0,0,0,2,6,11
ČSSD,15,13,0,1,0,1,6,11
KSČM,15,13,0,0,1,1,6,11
KDU-ČSL,10,10,0,0,0,0,6,11
TOP09,7,7,0,0,0,0,6,11
STAN,6,6,0,0,0,0,6,11
Celkem,200,186,0,3,1,10,6,11
