Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,45,0,17,0,16,28,288
ODS,23,7,0,10,0,6,28,288
Piráti,22,17,0,2,0,3,28,288
SPD,19,9,0,3,0,7,28,288
ČSSD,15,1,0,7,0,7,28,288
KSČM,15,11,0,1,1,2,28,288
KDU-ČSL,10,3,0,7,0,0,28,288
TOP09,7,0,0,3,0,4,28,288
STAN,6,5,0,0,0,1,28,288
Nezařaz,5,0,0,4,0,1,28,288
Celkem,200,98,0,54,1,47,28,288
