Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,1,2,68,7,15,119
ODS,25,1,4,2,16,2,15,119
Piráti,22,22,0,0,0,0,15,119
SPD,22,6,0,0,15,1,15,119
ČSSD,15,1,6,2,4,2,15,119
KSČM,15,0,0,1,14,0,15,119
KDU-ČSL,10,2,0,0,7,1,15,119
TOP09,7,0,3,2,1,1,15,119
STAN,6,0,0,0,5,1,15,119
Celkem,200,32,14,9,130,15,15,119
