Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,42,0,20,0,16,12,68
ODS,25,13,0,7,0,5,12,68
Piráti,22,13,0,6,0,3,12,68
SPD,22,13,0,2,0,7,12,68
ČSSD,15,3,0,5,0,7,12,68
KSČM,15,8,0,4,0,3,12,68
KDU-ČSL,10,2,0,5,0,3,12,68
TOP09,7,3,0,3,1,0,12,68
STAN,6,3,0,2,0,1,12,68
Celkem,200,100,0,54,1,45,12,68
