Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,Z,18,150
Andrej Babiš,ANO,M,18,150
Andrea Babišová,ANO,A,18,150
Margita Balaštíková,ANO,M,18,150
Josef Bělica,ANO,A,18,150
Stanislav Berkovec,ANO,A,18,150
Jiří Bláha,ANO,M,18,150
Richard Brabec,ANO,M,18,150
Milan Brázdil,ANO,M,18,150
Andrea Brzobohatá,ANO,A,18,150
Jaroslav Bžoch,ANO,A,18,150
Monika Červíčková,ANO,A,18,150
Klára Dostálová,ANO,Z,18,150
Lenka Dražilová,ANO,M,18,150
Jaroslav Faltýnek,ANO,Z,18,150
Kamal Farhan,ANO,0,18,150
Milan Feranec,ANO,Z,18,150
Eva Fialová,ANO,A,18,150
Stanislav Fridrich,ANO,A,18,150
Josef Hájek,ANO,A,18,150
Milan Hnilička,ANO,A,18,150
Ivan Jáč,ANO,A,18,150
Miloslav Janulík,ANO,M,18,150
Aleš Juchelka,ANO,A,18,150
Pavel Juříček,ANO,Z,18,150
Adam Kalous,ANO,A,18,150
David Kasal,ANO,M,18,150
Tomáš Kohoutek,ANO,0,18,150
Martin Kolovratník,ANO,A,18,150
Barbora Kořanová,ANO,A,18,150
Josef Kott,ANO,A,18,150
Robert Králíček,ANO,M,18,150
Roman Kubíček,ANO,A,18,150
Jan Kubík,ANO,A,18,150
Jaroslav Kytýr,ANO,A,18,150
Taťána Malá,ANO,M,18,150
Přemysl Mališ,ANO,A,18,150
Jiří Mašek,ANO,A,18,150
Eva Matyášová,ANO,0,18,150
Radka Maxová,ANO,M,18,150
Marcela Melková,ANO,A,18,150
Jana Mračková Vildumetzová,ANO,A,18,150
Patrik Nacher,ANO,M,18,150
Marek Novák,ANO,A,18,150
Monika Oborná,ANO,A,18,150
Ladislav Okleštěk,ANO,M,18,150
Zuzana Ožanová,ANO,A,18,150
Jana Pastuchová,ANO,0,18,150
František Petrtýl,ANO,A,18,150
Pavel Plzák,ANO,M,18,150
Milan Pour,ANO,A,18,150
David Pražák,ANO,A,18,150
Věra Procházková,ANO,A,18,150
Pavel Pustějovský,ANO,A,18,150
Karel Rais,ANO,0,18,150
Michal Ratiborský,ANO,A,18,150
Jan Richter,ANO,A,18,150
Miloslava Rutová,ANO,A,18,150
Pavel Růžička,ANO,M,18,150
Jan Řehounek,ANO,A,18,150
Petr Sadovský,ANO,A,18,150
Jan Schiller,ANO,M,18,150
Pavel Staněk,ANO,M,18,150
Martin Stropnický,ANO,M,18,150
Jiří Strýček,ANO,A,18,150
Karla Šlechtová,ANO,A,18,150
Julius Špičák,ANO,M,18,150
David Štolpa,ANO,A,18,150
Dan Ťok,ANO,A,18,150
Karel Tureček,ANO,0,18,150
Helena Válková,ANO,M,18,150
Adam Vojtěch,ANO,M,18,150
Jan Volný,ANO,A,18,150
Radek Vondráček,ANO,M,18,150
Ivo Vondrák,ANO,A,18,150
Petr Vrána,ANO,0,18,150
Rostislav Vyzula,ANO,M,18,150
Radek Zlesák,ANO,A,18,150
Ivan Adamec,ODS,M,18,150
Jan Bauer,ODS,A,18,150
Martin Baxa,ODS,A,18,150
Petr Beitl,ODS,0,18,150
Marek Benda,ODS,0,18,150
Stanislav Blaha,ODS,M,18,150
Pavel Blažek,ODS,A,18,150
Jana Černochová,ODS,M,18,150
Petr Fiala,ODS,A,18,150
Jakub Janda,ODS,M,18,150
Václav Klaus,ODS,A,18,150
Karel Krejza,ODS,A,18,150
Martin Kupka,ODS,A,18,150
Zuzana Majerová Zahradníková,ODS,A,18,150
Jaroslav Martinů,ODS,A,18,150
Ilona Mauritzová,ODS,M,18,150
Vojtěch Munzar,ODS,A,18,150
Miroslava Němcová,ODS,A,18,150
Jan Skopeček,ODS,M,18,150
Zbyněk Stanjura,ODS,A,18,150
Bohuslav Svoboda,ODS,0,18,150
Jiří Ventruba,ODS,A,18,150
Veronika Vrecionová,ODS,M,18,150
Jan Zahradník,ODS,A,18,150
Pavel Žáček,ODS,M,18,150
Dana Balcarová,Piráti,M,18,150
Lukáš Bartoň,Piráti,A,18,150
